,section,drug,pt_meddra_id,class,Pred0,Pred1,scored,split
1819,AR,EGRIFTA,10072599,not_event,9.53069257736206,0.0,scored,test
1820,AR,ELELYSO,10000081,is_event,0.0,7.514175732930501,scored,test
1821,AR,ELELYSO,10002026,not_event,9.55709171295166,0.0,scored,test
1822,AR,ELELYSO,10002198,is_event,0.0,6.345102945963542,scored,test
1823,AR,ELELYSO,10002424,not_event,7.334211826324464,0.0,scored,test
1824,AR,ELELYSO,10002807,not_event,9.469669342041016,0.0,scored,test
1825,AR,ELELYSO,10003239,is_event,0.0,7.501750469207764,scored,test
1826,AR,ELELYSO,10003988,is_event,0.0,7.479648828506469,scored,test
1827,AR,ELELYSO,10005416,not_event,9.555962204933167,0.0,scored,test
1828,AR,ELELYSO,10005439,not_event,9.567205429077148,0.0,scored,test
1829,AR,ELELYSO,10005467,not_event,9.507280826568604,0.0,scored,test
1830,AR,ELELYSO,10005571,not_event,9.552570343017578,0.0,scored,test
1831,AR,ELELYSO,10005616,not_event,9.553676986694336,0.0,scored,test
1832,AR,ELELYSO,10005639,not_event,9.496840476989746,0.0,scored,test
1833,AR,ELELYSO,10005717,not_event,9.570754619623651,0.0,scored,test
1834,AR,ELELYSO,10005721,not_event,9.543300819396972,0.0,scored,test
1835,AR,ELELYSO,10005793,not_event,9.556744113112941,0.0,scored,test
1836,AR,ELELYSO,10008469,is_event,0.4749059279759725,2.238541920979818,scored,test
1837,AR,ELELYSO,10010234,not_event,9.51401710510254,0.0,scored,test
1838,AR,ELELYSO,10011224,not_event,1.023345112800598,0.0,scored,test
1839,AR,ELELYSO,10012426,not_event,9.468864440917969,0.0,scored,test
1840,AR,ELELYSO,10013082,not_event,7.652273654937744,0.0,scored,test
1841,AR,ELELYSO,10013442,not_event,9.531484603881838,0.0,scored,test
1842,AR,ELELYSO,10013573,is_event,0.0,7.493584314982097,scored,test
1843,AR,ELELYSO,10013687,is_event,0.0,0.0,scored,test
1844,AR,ELELYSO,10014404,not_event,9.54366683959961,0.0,scored,test
1845,AR,ELELYSO,10015150,not_event,7.72265386581421,0.0,scored,test
1846,AR,ELELYSO,10016256,is_event,0.0,7.48387575149536,scored,test
1847,AR,ELELYSO,10016741,is_event,0.0,6.591627597808838,scored,test
1848,AR,ELELYSO,10016766,not_event,5.174402236938477,0.0,scored,test
1849,AR,ELELYSO,10016825,is_event,0.0,7.503599802652995,scored,test
1850,AR,ELELYSO,10019211,is_event,0.0,7.484658718109131,scored,test
1851,AR,ELELYSO,10020751,is_event,0.0,7.366118788719177,scored,test
1852,AR,ELELYSO,10021097,not_event,6.8306899070739755,0.0,scored,test
1853,AR,ELELYSO,10021425,not_event,6.974545955657959,0.0,scored,test
1854,AR,ELELYSO,10022000,not_event,5.246366739273071,0.0,scored,test
1855,AR,ELELYSO,10028813,is_event,0.0,7.489720344543457,scored,test
1856,AR,ELELYSO,10030970,not_event,9.55282974243164,0.0,scored,test
1857,AR,ELELYSO,10033371,not_event,7.87161370118459,0.0,scored,test
1858,AR,ELELYSO,10033425,is_event,0.0,7.507974306742351,scored,test
1859,AR,ELELYSO,10037087,is_event,3.009423106908798,1.8786797523498535,scored,test
1860,AR,ELELYSO,10037844,is_event,0.0,6.927752335866292,scored,test
1861,AR,ELELYSO,10039073,not_event,9.556424744923909,0.0,scored,test
1862,AR,ELELYSO,10040722,not_event,9.529605865478516,0.0,scored,test
1863,AR,ELELYSO,10042945,not_event,9.524821281433104,0.0,scored,test
1864,AR,ELELYSO,10043268,not_event,9.54359436035156,0.0,scored,test
1865,AR,ELELYSO,10043521,is_event,0.0,5.39476442337036,scored,test
1866,AR,ELELYSO,10043833,not_event,9.536322593688965,0.0,scored,test
1867,AR,ELELYSO,10044223,not_event,6.686923027038574,0.0,scored,test
1868,AR,ELELYSO,10044390,not_event,9.327486991882324,0.0,scored,test
1869,AR,ELELYSO,10046306,not_event,8.042720794677734,0.0,scored,test
1870,AR,ELELYSO,10046571,not_event,5.970840136210124,0.0,scored,test
1871,AR,ELELYSO,10046735,is_event,0.0,7.4934587478637695,scored,test
1872,AR,ELELYSO,10047700,is_event,0.0,7.465490341186523,scored,test
1873,AR,ELELYSO,10047924,not_event,6.531331539154053,0.0,scored,test
1874,AR,ELELYSO,10050537,not_event,9.503530502319338,0.0,scored,test
1875,AR,ELELYSO,10052235,not_event,9.488864580790201,0.0,scored,test
1876,AR,ELELYSO,10058063,is_event,5.789059003194173,0.0,scored,test
1877,AR,ELELYSO,10061218,not_event,9.445609092712402,0.0,scored,test
1878,AR,ELELYSO,10061346,not_event,9.564414660135904,0.0,scored,test
1879,AR,ELELYSO,10062352,not_event,9.228168487548828,0.0,scored,test
1880,AR,ELELYSO,10064147,is_event,5.07033920288086,0.0,scored,test
1881,AR,ELELYSO,10067484,not_event,9.216016856106846,0.0,scored,test
1882,AR,ELELYSO,10072599,not_event,9.53957939147949,0.0,scored,test
1883,AR,ELELYSO,10083622,not_event,9.559102058410643,0.0,scored,test
1884,AR,ELLA,10000081,is_event,1.0074572960535686,2.5011250178019204,scored,test
1885,AR,ELLA,10000084,not_event,0.0,6.556494235992432,scored,test
1886,AR,ELLA,10000087,is_event,0.0,7.493105173110962,scored,test
1887,AR,ELLA,10000496,is_event,0.0,7.472783088684082,scored,test
1888,AR,ELLA,10002026,not_event,9.561702410380045,0.0,scored,test
1889,AR,ELLA,10002807,not_event,9.527252197265623,0.0,scored,test
1890,AR,ELLA,10005169,not_event,3.1011242866516113,0.0,scored,test
1891,AR,ELLA,10005416,not_event,9.564950731065538,0.0,scored,test
1892,AR,ELLA,10005439,not_event,9.534778594970703,0.0,scored,test
1893,AR,ELLA,10005467,not_event,9.541007995605469,0.0,scored,test
1894,AR,ELLA,10005616,not_event,9.547523498535154,0.0,scored,test
1895,AR,ELLA,10005717,not_event,9.552186250686646,0.0,scored,test
1896,AR,ELLA,10005721,not_event,9.532924969991049,0.0,scored,test
1897,AR,ELLA,10005793,not_event,9.552924156188965,0.0,scored,test
1898,AR,ELLA,10005894,not_event,9.2383975982666,0.0,scored,test
1899,AR,ELLA,10013573,is_event,0.0,7.494549036026001,scored,test
1900,AR,ELLA,10013935,is_event,0.0,7.475934028625488,scored,test
1901,AR,ELLA,10014166,not_event,3.359937191009521,0.0,scored,test
1902,AR,ELLA,10014404,not_event,9.548466205596924,0.0,scored,test
1903,AR,ELLA,10016256,is_event,0.0,7.48441481590271,scored,test
1904,AR,ELLA,10019211,is_event,0.0,7.4927461942036935,scored,test
1905,AR,ELLA,10026865,not_event,9.372690200805664,0.0,scored,test
1906,AR,ELLA,10027514,not_event,2.9541659355163574,0.0,scored,test
1907,AR,ELLA,10028813,is_event,0.0,7.487988630930583,scored,test
1908,AR,ELLA,10033371,not_event,8.619201103846232,0.0,scored,test
1909,AR,ELLA,10033997,not_event,9.54023520151774,0.0,scored,test
1910,AR,ELLA,10039073,not_event,9.560692713810848,0.0,scored,test
1911,AR,ELLA,10040722,not_event,9.551719665527344,0.0,scored,test
1912,AR,ELLA,10043833,not_event,9.54631487528483,0.0,scored,test
1913,AR,ELLA,10061346,not_event,9.556102752685545,0.0,scored,test
1914,AR,ELLA,10067484,not_event,9.236190795898438,0.0,scored,test
1915,AR,ENTYVIO,10000081,is_event,0.0,7.514383316040038,scored,test
1916,AR,ENTYVIO,10000220,not_event,9.527841567993164,0.0,scored,test
1917,AR,ENTYVIO,10000269,not_event,9.132334232330322,0.0,scored,test
1918,AR,ENTYVIO,10001513,not_event,9.51165509223938,0.0,scored,test
1919,AR,ENTYVIO,10002026,not_event,9.548841198285421,0.0,scored,test
1920,AR,ENTYVIO,10002198,is_event,0.0,7.383968353271484,scored,test
1921,AR,ENTYVIO,10002807,not_event,9.536935234069825,0.0,scored,test
1922,AR,ENTYVIO,10003239,is_event,0.0,7.503706614176433,scored,test
1923,AR,ENTYVIO,10003899,is_event,1.9040600061416624,0.0,scored,test
1924,AR,ENTYVIO,10003988,is_event,0.0,7.480754057566325,scored,test
1925,AR,ENTYVIO,10004146,not_event,0.0,4.764547348022461,scored,test
1926,AR,ENTYVIO,10005362,not_event,9.423632621765137,0.0,scored,test
1927,AR,ENTYVIO,10005364,is_event,0.0,0.7127519249916077,scored,test
1928,AR,ENTYVIO,10005373,not_event,9.519410133361816,0.0,scored,test
1929,AR,ENTYVIO,10005416,not_event,9.552602081298827,0.0,scored,test
1930,AR,ENTYVIO,10005439,not_event,9.552496469937838,0.0,scored,test
1931,AR,ENTYVIO,10005455,not_event,9.430913607279459,0.0,scored,test
1932,AR,ENTYVIO,10005467,not_event,9.536873658498129,0.0,scored,test
1933,AR,ENTYVIO,10005571,not_event,9.534973978996277,0.0,scored,test
1934,AR,ENTYVIO,10005583,not_event,9.54937267303467,0.0,scored,test
1935,AR,ENTYVIO,10005588,not_event,9.43175172805786,0.0,scored,test
1936,AR,ENTYVIO,10005616,not_event,9.541217954535233,0.0,scored,test
1937,AR,ENTYVIO,10005639,not_event,9.458907127380371,0.0,scored,test
1938,AR,ENTYVIO,10005717,not_event,9.554795076638573,0.0,scored,test
1939,AR,ENTYVIO,10005721,not_event,9.533263683319092,0.0,scored,test
1940,AR,ENTYVIO,10005750,is_event,0.0,7.383777618408203,scored,test
1941,AR,ENTYVIO,10005793,not_event,9.547196203424026,0.0,scored,test
1942,AR,ENTYVIO,10005861,not_event,0.0,0.569312334060669,scored,test
1943,AR,ENTYVIO,10006187,is_event,0.0,7.4642858505249015,scored,test
1944,AR,ENTYVIO,10006451,is_event,0.0,7.483958721160889,scored,test
1945,AR,ENTYVIO,10006482,is_event,0.0,7.519725322723389,scored,test
1946,AR,ENTYVIO,10007275,not_event,0.25294268131256104,0.0,scored,test
1947,AR,ENTYVIO,10007277,is_event,0.0,7.502459049224853,scored,test
1948,AR,ENTYVIO,10008631,not_event,2.767065167427063,0.1978897452354431,scored,test
1949,AR,ENTYVIO,10009887,not_event,9.362866640090942,0.0,scored,test
1950,AR,ENTYVIO,10009900,not_event,8.498895168304443,0.0,scored,test
1951,AR,ENTYVIO,10009944,is_event,0.0,7.480273962020874,scored,test
1952,AR,ENTYVIO,10010234,not_event,9.518281936645508,0.0,scored,test
1953,AR,ENTYVIO,10011224,is_event,0.0,7.469184239705403,scored,test
1954,AR,ENTYVIO,10011401,not_event,9.003131326039632,0.0,scored,test
1955,AR,ENTYVIO,10011906,is_event,0.0,7.504116535186767,scored,test
1956,AR,ENTYVIO,10013442,not_event,9.50423781077067,0.0,scored,test
1957,AR,ENTYVIO,10013573,is_event,0.0,7.492527484893799,scored,test
1958,AR,ENTYVIO,10013968,is_event,0.0,7.524756908416749,scored,test
1959,AR,ENTYVIO,10014404,not_event,9.540110649601106,0.0,scored,test
1960,AR,ENTYVIO,10014625,not_event,8.853109359741211,0.0,scored,test
1961,AR,ENTYVIO,10016256,is_event,0.0,7.498481750488281,scored,test
1962,AR,ENTYVIO,10016825,is_event,0.0,7.497426509857178,scored,test
1963,AR,ENTYVIO,10018262,is_event,0.0,7.509829044342042,scored,test
1964,AR,ENTYVIO,10019211,is_event,0.0,7.492621660232544,scored,test
1965,AR,ENTYVIO,10019299,not_event,2.6426010131835938,0.0,scored,test
1966,AR,ENTYVIO,10019695,not_event,0.0,1.3880946636199951,scored,test
1967,AR,ENTYVIO,10019717,is_event,0.0,4.832426816225052,scored,test
1968,AR,ENTYVIO,10019731,not_event,8.720070203145346,0.0,scored,test
1969,AR,ENTYVIO,10020751,is_event,0.0,5.6974680105845135,scored,test
1970,AR,ENTYVIO,10021430,not_event,9.216633796691895,0.0,scored,test
1971,AR,ENTYVIO,10021789,is_event,0.7143728351593017,5.7856409454345705,scored,test
1972,AR,ENTYVIO,10022000,is_event,0.2580187087878585,5.591213583946228,scored,test
1973,AR,ENTYVIO,10022116,not_event,9.107708930969238,0.0,scored,test
1974,AR,ENTYVIO,10024382,not_event,8.396127700805664,0.0,scored,test
1975,AR,ENTYVIO,10025310,not_event,0.4615172743797302,0.0,scored,test
1976,AR,ENTYVIO,10025482,is_event,0.0,7.509119510650634,scored,test
1977,AR,ENTYVIO,10025650,is_event,1.2158324718475342,3.7496154308319087,scored,test
1978,AR,ENTYVIO,10027199,not_event,0.9298123121261597,0.0,scored,test
1979,AR,ENTYVIO,10028245,not_event,9.552245140075684,0.0,scored,test
1980,AR,ENTYVIO,10028810,is_event,0.0,7.507569432258606,scored,test
1981,AR,ENTYVIO,10028813,is_event,0.0,7.495293521881104,scored,test
1982,AR,ENTYVIO,10028980,not_event,8.780650456746416,0.0,scored,test
1983,AR,ENTYVIO,10028997,is_event,0.5658430594664353,2.865650616013087,scored,test
1984,AR,ENTYVIO,10030970,not_event,9.540348688761393,0.0,scored,test
1985,AR,ENTYVIO,10033371,not_event,7.778852581977844,0.0,scored,test
1986,AR,ENTYVIO,10033425,is_event,0.0,0.0,scored,test
1987,AR,ENTYVIO,10034835,not_event,4.807071328163147,0.0,scored,test
1988,AR,ENTYVIO,10036807,is_event,0.0,7.518253803253175,scored,test
1989,AR,ENTYVIO,10037087,is_event,0.0,7.508089303970337,scored,test
1990,AR,ENTYVIO,10037440,is_event,0.0,7.513486146926879,scored,test
1991,AR,ENTYVIO,10037660,is_event,0.0,7.512239456176757,scored,test
1992,AR,ENTYVIO,10037844,is_event,0.0,7.4912543296813965,scored,test
1993,AR,ENTYVIO,10038389,is_event,0.0,7.4476847648620605,scored,test
1994,AR,ENTYVIO,10039073,not_event,9.548248517311226,0.0,scored,test
1995,AR,ENTYVIO,10039447,not_event,0.0,0.0,scored,test
1996,AR,ENTYVIO,10040047,is_event,0.0,7.301010489463806,scored,test
1997,AR,ENTYVIO,10040070,is_event,0.0,7.489545981089274,scored,test
1998,AR,ENTYVIO,10040560,not_event,8.926111857096354,0.0,scored,test
1999,AR,ENTYVIO,10040722,not_event,9.53372287750244,0.0,scored,test
2000,AR,ENTYVIO,10040753,is_event,0.0,7.494491219520569,scored,test
2001,AR,ENTYVIO,10041823,is_event,0.08349156379699707,1.546681563059489,scored,test
2002,AR,ENTYVIO,10042135,not_event,9.540959358215332,0.0,scored,test
2003,AR,ENTYVIO,10042945,not_event,9.502293586730957,0.0,scored,test
2004,AR,ENTYVIO,10043268,not_event,9.515253702799479,0.0,scored,test
2005,AR,ENTYVIO,10043833,not_event,9.54430456161499,0.0,scored,test
2006,AR,ENTYVIO,10044223,not_event,3.8591971927218967,0.0,scored,test
2007,AR,ENTYVIO,10044390,not_event,9.397926330566406,0.0,scored,test
2008,AR,ENTYVIO,10044412,is_event,0.0,7.41399908065796,scored,test
2009,AR,ENTYVIO,10044755,is_event,0.0,3.2959270626306534,scored,test
2010,AR,ENTYVIO,10045285,not_event,9.475173314412435,0.0,scored,test
2011,AR,ENTYVIO,10046306,is_event,0.7808364431063334,4.980858087539673,scored,test
2012,AR,ENTYVIO,10046571,is_event,3.163562395355918,1.3517237143083052,scored,test
2013,AR,ENTYVIO,10046735,is_event,0.0,7.408141136169433,scored,test
2014,AR,ENTYVIO,10047700,is_event,0.0,7.509280204772949,scored,test
2015,AR,ENTYVIO,10048946,is_event,0.0,7.485603094100952,scored,test
2016,AR,ENTYVIO,10048983,is_event,6.8003668785095215,0.0,scored,test
2017,AR,ENTYVIO,10050529,not_event,8.966406345367432,0.0,scored,test
2018,AR,ENTYVIO,10050537,not_event,9.355030059814451,0.0,scored,test
2019,AR,ENTYVIO,10051792,is_event,0.0,2.6318280696868896,scored,test
2020,AR,ENTYVIO,10051854,not_event,0.0,0.0,scored,test
2021,AR,ENTYVIO,10052235,not_event,9.37954044342041,0.0,scored,test
2022,AR,ENTYVIO,10053840,is_event,0.0,7.436095952987671,scored,test
2023,AR,ENTYVIO,10054888,not_event,9.375850677490234,0.0,scored,test
2024,AR,ENTYVIO,10057270,is_event,4.493977069854736,0.0,scored,test
2025,AR,ENTYVIO,10058063,not_event,8.816734313964844,0.0,scored,test
2026,AR,ENTYVIO,10058314,not_event,2.5575098991394043,2.547330141067505,scored,test
2027,AR,ENTYVIO,10058467,is_event,0.0,2.488816022872925,scored,test
2028,AR,ENTYVIO,10058878,is_event,0.0,7.499532699584962,scored,test
2029,AR,ENTYVIO,10060090,not_event,9.393588066101074,0.0,scored,test
2030,AR,ENTYVIO,10060345,not_event,9.427153481377495,0.0,scored,test
2031,AR,ENTYVIO,10061346,not_event,9.544053375720978,0.0,scored,test
2032,AR,ENTYVIO,10061428,is_event,0.0,7.479511737823486,scored,test
2033,AR,ENTYVIO,10062042,not_event,0.0,0.0,scored,test
2034,AR,ENTYVIO,10062352,not_event,5.567799425125122,0.0,scored,test
2035,AR,ENTYVIO,10067125,is_event,0.0,7.240344524383545,scored,test
2036,AR,ENTYVIO,10067484,not_event,9.201421737670898,0.0,scored,test
2037,AR,ENTYVIO,10068319,is_event,0.0,7.5025153160095215,scored,test
2038,AR,ENTYVIO,10072599,not_event,9.533775806427002,0.0,scored,test
2039,AR,ENTYVIO,10073069,is_event,0.0,7.479642391204835,scored,test
2040,AR,ENTYVIO,10076581,not_event,9.17169952392578,0.0,scored,test
2041,AR,ENTYVIO,10083622,not_event,9.537269115447998,0.0,scored,test
2042,AR,ERIVEDGE,10001480,is_event,0.0,7.407977104187012,scored,test
2043,AR,ERIVEDGE,10001513,not_event,9.52140426635742,0.0,scored,test
2044,AR,ERIVEDGE,10001760,is_event,0.0,7.504767258961995,scored,test
2045,AR,ERIVEDGE,10001928,is_event,0.0,7.438593387603759,scored,test
2046,AR,ERIVEDGE,10002026,not_event,9.558168819972447,0.0,scored,test
2047,AR,ERIVEDGE,10003239,is_event,0.0,7.2836034297943115,scored,test
2048,AR,ERIVEDGE,10003885,is_event,0.0,7.484474658966064,scored,test
2049,AR,ERIVEDGE,10004146,not_event,6.809492588043213,0.0,scored,test
2050,AR,ERIVEDGE,10005416,not_event,9.554424652686485,0.0,scored,test
2051,AR,ERIVEDGE,10005439,not_event,9.557143847147623,0.0,scored,test
2052,AR,ERIVEDGE,10005571,not_event,9.552761395772299,0.0,scored,test
2053,AR,ERIVEDGE,10005583,not_event,9.546831130981444,0.0,scored,test
2054,AR,ERIVEDGE,10005616,not_event,9.552526473999023,0.0,scored,test
2055,AR,ERIVEDGE,10005717,not_event,9.551177373746546,0.0,scored,test
2056,AR,ERIVEDGE,10005721,not_event,9.537789026896158,0.0,scored,test
2057,AR,ERIVEDGE,10005793,not_event,9.549356596810478,0.0,scored,test
2058,AR,ERIVEDGE,10010356,not_event,7.326098918914795,0.0,scored,test
2059,AR,ERIVEDGE,10010774,is_event,0.0,7.47692076365153,scored,test
2060,AR,ERIVEDGE,10012735,is_event,0.0,7.4864325523376465,scored,test
2061,AR,ERIVEDGE,10013911,is_event,0.0,7.497938315073649,scored,test
2062,AR,ERIVEDGE,10014404,not_event,9.549468040466309,0.0,scored,test
2063,AR,ERIVEDGE,10016256,is_event,0.0,7.490574836730957,scored,test
2064,AR,ERIVEDGE,10016766,not_event,2.7263391017913814,0.0,scored,test
2065,AR,ERIVEDGE,10017944,not_event,8.282704353332518,0.0,scored,test
2066,AR,ERIVEDGE,10021015,is_event,0.0,7.470067501068115,scored,test
2067,AR,ERIVEDGE,10021036,is_event,0.0,7.4852023124694815,scored,test
2068,AR,ERIVEDGE,10027308,not_event,8.054880142211914,0.0,scored,test
2069,AR,ERIVEDGE,10028245,not_event,9.55603281656901,0.0,scored,test
2070,AR,ERIVEDGE,10028334,is_event,0.0,7.483006000518799,scored,test
2071,AR,ERIVEDGE,10028813,is_event,0.0,7.489004770914714,scored,test
2072,AR,ERIVEDGE,10028997,not_event,9.08384895324707,0.0,scored,test
2073,AR,ERIVEDGE,10029202,not_event,4.706865310668944,0.0,scored,test
2074,AR,ERIVEDGE,10029216,not_event,5.149624347686768,0.0,scored,test
2075,AR,ERIVEDGE,10030970,not_event,9.524705886840819,0.0,scored,test
2076,AR,ERIVEDGE,10039073,not_event,9.551093448292125,0.0,scored,test
2077,AR,ERIVEDGE,10040722,not_event,9.516386032104492,0.0,scored,test
2078,AR,ERIVEDGE,10042135,not_event,9.54603099822998,0.0,scored,test
2079,AR,ERIVEDGE,10043833,not_event,9.547877311706545,0.0,scored,test
2080,AR,ERIVEDGE,10047700,is_event,0.0,7.48585859934489,scored,test
2081,AR,ERIVEDGE,10047890,not_event,9.366922378540039,0.0,scored,test
2082,AR,ERIVEDGE,10047895,is_event,0.0,7.498804569244385,scored,test
2083,AR,ERIVEDGE,10061087,not_event,9.284854888916016,0.0,scored,test
2084,AR,ERIVEDGE,10061428,is_event,0.0,7.466601689656575,scored,test
2085,AR,ERIVEDGE,10062026,not_event,9.432720184326174,0.0,scored,test
2086,AR,ERIVEDGE,10067484,not_event,9.24668518702189,0.0,scored,test
2087,AR,ESBRIET,10000059,is_event,0.0,7.488777160644531,scored,test
2088,AR,ESBRIET,10000060,is_event,0.0,7.490068912506103,scored,test
2089,AR,ESBRIET,10000081,is_event,0.0,6.577466368675232,scored,test
2090,AR,ESBRIET,10000087,is_event,0.0,7.486494541168211,scored,test
2091,AR,ESBRIET,10001507,is_event,0.0,7.460813522338867,scored,test
2092,AR,ESBRIET,10002026,not_event,9.564751029014587,0.0,scored,test
2093,AR,ESBRIET,10002424,is_event,0.0,7.527271270751954,scored,test
2094,AR,ESBRIET,10003239,is_event,0.0,7.510780334472656,scored,test
2095,AR,ESBRIET,10003549,is_event,0.0,7.5285844802856445,scored,test
2096,AR,ESBRIET,10005169,not_event,4.023794651031494,0.0,scored,test
2097,AR,ESBRIET,10005362,not_event,9.145719528198242,0.0,scored,test
2098,AR,ESBRIET,10005364,is_event,0.0,7.481692314147949,scored,test
2099,AR,ESBRIET,10005373,not_event,9.537373065948486,0.0,scored,test
2100,AR,ESBRIET,10005416,not_event,9.558748653956822,0.0,scored,test
2101,AR,ESBRIET,10005439,not_event,9.553850173950195,0.0,scored,test
2102,AR,ESBRIET,10005571,not_event,9.559626261393229,0.0,scored,test
2103,AR,ESBRIET,10005616,not_event,9.547731558481852,0.0,scored,test
2104,AR,ESBRIET,10005639,not_event,9.496002674102783,0.0,scored,test
2105,AR,ESBRIET,10005717,not_event,9.555248779409071,0.0,scored,test
2106,AR,ESBRIET,10005721,not_event,9.538112878799438,0.0,scored,test
2107,AR,ESBRIET,10005793,not_event,9.554512479088523,0.0,scored,test
2108,AR,ESBRIET,10008479,not_event,0.0,1.855629682540893,scored,test
2109,AR,ESBRIET,10011906,not_event,4.79050874710083,0.0,scored,test
2110,AR,ESBRIET,10012735,is_event,0.0,7.457856337229409,scored,test
2111,AR,ESBRIET,10013082,not_event,7.6964898109436035,0.0,scored,test
2112,AR,ESBRIET,10013573,is_event,0.0,7.471642255783081,scored,test
2113,AR,ESBRIET,10013911,is_event,0.0,7.529541015625,scored,test
2114,AR,ESBRIET,10013946,is_event,0.0,7.460241794586182,scored,test
2115,AR,ESBRIET,10014404,not_event,9.556518448723686,0.0,scored,test
2116,AR,ESBRIET,10014467,not_event,9.530669689178467,0.0,scored,test
2117,AR,ESBRIET,10016256,is_event,0.0,7.473968029022217,scored,test
2118,AR,ESBRIET,10016766,not_event,0.6848300496737162,0.0,scored,test
2119,AR,ESBRIET,10017885,is_event,0.0,7.363007307052612,scored,test
2120,AR,ESBRIET,10017944,is_event,1.2602193355560303,0.0,scored,test
2121,AR,ESBRIET,10018690,not_event,9.491127967834473,0.0,scored,test
2122,AR,ESBRIET,10019211,is_event,0.0,7.459958791732789,scored,test
2123,AR,ESBRIET,10019663,not_event,2.7844133377075195,0.0,scored,test
2124,AR,ESBRIET,10021425,not_event,5.722161293029785,0.0,scored,test
2125,AR,ESBRIET,10021789,not_event,8.50699782371521,0.0,scored,test
2126,AR,ESBRIET,10022000,not_event,0.3567230743356049,0.0,scored,test
2127,AR,ESBRIET,10022437,is_event,0.0,7.465496301650999,scored,test
2128,AR,ESBRIET,10024714,not_event,8.438841819763182,0.0,scored,test
2129,AR,ESBRIET,10028813,is_event,0.0,7.476125121116638,scored,test
2130,AR,ESBRIET,10030095,not_event,7.070072650909424,0.0,scored,test
2131,AR,ESBRIET,10030970,not_event,9.541618982950846,0.0,scored,test
2132,AR,ESBRIET,10033371,not_event,8.32510757446289,0.0,scored,test
2133,AR,ESBRIET,10034972,is_event,0.0,6.596941888332367,scored,test
2134,AR,ESBRIET,10037087,is_event,0.0,7.528649806976318,scored,test
2135,AR,ESBRIET,10037844,is_event,0.0,7.498128986358642,scored,test
2136,AR,ESBRIET,10039073,not_event,9.545491981506348,0.0,scored,test
2137,AR,ESBRIET,10040722,not_event,9.543932914733887,0.0,scored,test
2138,AR,ESBRIET,10040753,is_event,0.0,7.486793279647827,scored,test
2139,AR,ESBRIET,10043268,not_event,9.459967613220215,0.0,scored,test
2140,AR,ESBRIET,10043833,not_event,9.528823852539062,0.0,scored,test
2141,AR,ESBRIET,10044223,not_event,4.020376205444336,0.0,scored,test
2142,AR,ESBRIET,10046306,is_event,0.0,7.477861642837524,scored,test
2143,AR,ESBRIET,10046571,not_event,7.08942445119222,0.0,scored,test
2144,AR,ESBRIET,10047700,is_event,0.0,7.465906381607056,scored,test
2145,AR,ESBRIET,10047890,not_event,9.419469833374023,0.0,scored,test
2146,AR,ESBRIET,10047895,is_event,0.0,7.493053913116455,scored,test
2147,AR,ESBRIET,10060795,is_event,1.6925381422042847,0.0,scored,test
2148,AR,ESBRIET,10060933,not_event,9.051214218139648,0.0,scored,test
2149,AR,ESBRIET,10061346,not_event,9.522995313008627,0.0,scored,test
2150,AR,ESBRIET,10061428,is_event,0.0,7.463596820831299,scored,test
2151,AR,ESBRIET,10062352,not_event,4.676386594772339,0.0,scored,test
2152,AR,ESBRIET,10062501,is_event,0.0,7.517569541931152,scored,test
2153,AR,ESBRIET,10067484,not_event,9.235573621896597,0.0,scored,test
2154,AR,ESBRIET,10083622,not_event,9.53937530517578,0.0,scored,test
2155,AR,FOLOTYN,10000081,is_event,0.0,7.5213351249694815,scored,test
2156,AR,FOLOTYN,10000220,not_event,9.525724547249931,0.0,scored,test
2157,AR,FOLOTYN,10001546,not_event,9.20152473449707,0.0,scored,test
2158,AR,FOLOTYN,10002026,not_event,9.550949573516846,0.0,scored,test
2159,AR,FOLOTYN,10002034,is_event,0.0,7.468323230743408,scored,test
2160,AR,FOLOTYN,10003476,not_event,8.869428634643553,0.0,scored,test
2161,AR,FOLOTYN,10003549,is_event,0.0,7.499928951263427,scored,test
2162,AR,FOLOTYN,10003988,is_event,0.0,7.511305332183837,scored,test
2163,AR,FOLOTYN,10005373,not_event,9.550215244293213,0.0,scored,test
2164,AR,FOLOTYN,10005416,not_event,9.55362004500169,0.0,scored,test
2165,AR,FOLOTYN,10005439,not_event,9.55950355529785,0.0,scored,test
2166,AR,FOLOTYN,10005467,not_event,9.537090301513674,0.0,scored,test
2167,AR,FOLOTYN,10005571,not_event,9.549656550089518,0.0,scored,test
2168,AR,FOLOTYN,10005616,not_event,9.539875030517578,0.0,scored,test
2169,AR,FOLOTYN,10005717,not_event,9.550962799473814,0.0,scored,test
2170,AR,FOLOTYN,10005721,not_event,9.55982511693781,0.0,scored,test
2171,AR,FOLOTYN,10005793,not_event,9.543044656009997,0.0,scored,test
2172,AR,FOLOTYN,10007617,is_event,0.0,7.507673740386963,scored,test
2173,AR,FOLOTYN,10010234,not_event,9.53928565979004,0.0,scored,test
2174,AR,FOLOTYN,10010774,is_event,0.0,7.466273307800293,scored,test
2175,AR,FOLOTYN,10011224,is_event,0.0,7.42722225189209,scored,test
2176,AR,FOLOTYN,10011906,is_event,0.0,7.280928134918212,scored,test
2177,AR,FOLOTYN,10012174,is_event,0.0,7.4988226890563965,scored,test
2178,AR,FOLOTYN,10012426,not_event,9.510395050048828,0.0,scored,test
