drug_name,section_name,term,meddra_code
GILOTRIF,warnings and precautions,renal failure,10038435.0
GILOTRIF,warnings and precautions,bullous,
GILOTRIF,warnings and precautions,blistering,10005214.0
GILOTRIF,warnings and precautions,exfoliating lesions,
GILOTRIF,warnings and precautions,cutaneous reactions,
GILOTRIF,warnings and precautions,interstitial lung disease,10022611.0
GILOTRIF,warnings and precautions,ild,
GILOTRIF,warnings and precautions,hepatic toxicity,
GILOTRIF,warnings and precautions,liver testing,
GILOTRIF,warnings and precautions,keratitis,10023332.0
GILOTRIF,warnings and precautions,ulcerative keratitis,10064996.0
GILOTRIF,warnings and precautions,embryofetal toxicity,
GILOTRIF,warnings and precautions,fetal harm,
GILOTRIF,warnings and precautions,contraception,10010808.0
GILOTRIF,warnings and precautions,pregnancy.,
TREANDA,adverse reactions,myelosuppression,10028584.0
TREANDA,adverse reactions,infections,
TREANDA,adverse reactions,anaphylaxis,10002218.0
TREANDA,adverse reactions,infusion reactions,
TREANDA,adverse reactions,tumor lysis syndrome,10045170.0
TREANDA,adverse reactions,skin reactions,
TREANDA,adverse reactions,other malignancies,
TREANDA,adverse reactions,extravasation injury,
TREANDA,adverse reactions,pyrexia,10037660.0
TREANDA,adverse reactions,nausea,10028813.0
TREANDA,adverse reactions,vomiting,10047700.0
TREANDA,adverse reactions,lymphopenia,10025327.0
TREANDA,adverse reactions,anemia,10002034.0
TREANDA,adverse reactions,leukopenia,10024384.0
TREANDA,adverse reactions,thrombocytopenia,10043551.0
TREANDA,adverse reactions,neutropenia,10029354.0
TREANDA,adverse reactions,asthenia,10003549.0
TREANDA,adverse reactions,fatigue,10016256.0
TREANDA,adverse reactions,malaise,10025482.0
TREANDA,adverse reactions,weakness,10047862.0
TREANDA,adverse reactions,dry mouth,10013781.0
TREANDA,adverse reactions,somnolence,10041349.0
TREANDA,adverse reactions,cough,10011224.0
TREANDA,adverse reactions,constipation,10010774.0
TREANDA,adverse reactions,headache,10019211.0
TREANDA,adverse reactions,mucosal inflammation,10028116.0
TREANDA,adverse reactions,stomatitis,10042128.0
TREANDA,adverse reactions,worsening hypertension,
TREANDA,adverse reactions,hypertensive crisis,10020802.0
TREANDA,adverse reactions,hypersensitivity,10020751.0
TREANDA,adverse reactions,bilirubin elevations,
TREANDA,adverse reactions,ast and alt elevations,
TREANDA,adverse reactions,creatinine levels changes,
TREANDA,adverse reactions,tachycardia,10043071.0
TREANDA,adverse reactions,diarrhea,10012735.0
TREANDA,adverse reactions,abdominal pain,10000081.0
TREANDA,adverse reactions,chills,10008531.0
TREANDA,adverse reactions,edema,10030095.0
TREANDA,adverse reactions,chest pain,10008479.0
TREANDA,adverse reactions,pneumonia,10035664.0
TREANDA,adverse reactions,febrile neutropenia,10016288.0
TREANDA,adverse reactions,dehydration,10012174.0
TREANDA,adverse reactions,weight decreased,10047895.0
TREANDA,adverse reactions,hyperuricemia,10020903.0
TREANDA,adverse reactions,rash,10037844.0
TREANDA,adverse reactions,pruritus,10037087.0
TREANDA,adverse reactions,back pain,10003988.0
TREANDA,adverse reactions,arthralgia,10003239.0
TREANDA,adverse reactions,bone pain,10006002.0
TREANDA,adverse reactions,dizziness,10013573.0
TREANDA,adverse reactions,dysgeusia,10013911.0
TREANDA,adverse reactions,insomnia,10022437.0
TREANDA,adverse reactions,anxiety,10002855.0
TREANDA,adverse reactions,depression,10012378.0
TREANDA,adverse reactions,pharyngolaryngeal pain,10034844.0
TREANDA,adverse reactions,wheezing,10047924.0
TREANDA,adverse reactions,nasal congestion,10028735.0
TREANDA,adverse reactions,dry skin,10013786.0
TREANDA,adverse reactions,night sweats,10029410.0
TREANDA,adverse reactions,hyperhidrosis,10020642.0
TREANDA,adverse reactions,hypotension,10021097.0
TREANDA,adverse reactions,hyperglycemia,10020635.0
TREANDA,adverse reactions,elevated creatinine,
TREANDA,adverse reactions,hyponatremia,10021036.0
TREANDA,adverse reactions,hypocalcemia,10020947.0
TREANDA,adverse reactions,acute renal failure,10001041.0
TREANDA,adverse reactions,cardiac failure,10007554.0
TREANDA,adverse reactions,pulmonary fibrosis,10037383.0
TREANDA,adverse reactions,myelodysplastic syndrome,10028533.0
TREANDA,adverse reactions,hemolysis,10018910.0
TREANDA,adverse reactions,taste disorder,10082490.0
TREANDA,adverse reactions,atypical pneumonia,10003757.0
TREANDA,adverse reactions,sepsis,10040047.0
TREANDA,adverse reactions,erythema,10015150.0
TREANDA,adverse reactions,dermatitis,10012431.0
TREANDA,adverse reactions,skin necrosis,10040893.0
TREANDA,adverse reactions,anaphylaxis,10002218.0
TREANDA,adverse reactions,phlebitis,10034879.0
TREANDA,adverse reactions,pruritus,10037087.0
TREANDA,adverse reactions,irritation,
TREANDA,adverse reactions,pain,10033371.0
TREANDA,adverse reactions,swelling,10042674.0
TREANDA,adverse reactions,pneumocystis jiroveci pneumonia,10064108.0
TREANDA,adverse reactions,pneumonitis,10035742.0
TREANDA,adverse reactions,stevens-johnson syndrome (sjs),
TREANDA,adverse reactions,toxic epidermal necrolysis (ten).,
TREANDA,warnings and precautions,myelosuppression,10028584.0
TREANDA,warnings and precautions,myelosuppression-related adverse reactions,
TREANDA,warnings and precautions,infections,
TREANDA,warnings and precautions,anaphylaxis,10002218.0
TREANDA,warnings and precautions,infusion reactions,
TREANDA,warnings and precautions,tumor lysis syndrome,10045170.0
TREANDA,warnings and precautions,skin reactions,
TREANDA,warnings and precautions,sjs,
TREANDA,warnings and precautions,ten,10043221.0
TREANDA,warnings and precautions,other malignancies,
TREANDA,warnings and precautions,extravasation,10015866.0
TREANDA,warnings and precautions,embryo-fetal toxicity,
CHOLINE,adverse reactions,injection site reaction,10022095.0
CHOLINE,adverse reactions,adverse reactions,
CHOLINE,warnings and precautions,imaging errors,
CHOLINE,warnings and precautions,allergic reactions,
CHOLINE,warnings and precautions,radiation risk,
ERWINAZE,adverse reactions,hypersensitivity reactions,
ERWINAZE,adverse reactions,pancreatitis,10033645.0
ERWINAZE,adverse reactions,glucose intolerance,10052426.0
ERWINAZE,adverse reactions,thrombosis,10043607.0
ERWINAZE,adverse reactions,hemorrhage,10055798.0
ERWINAZE,adverse reactions,hyperglycemia,10020635.0
ERWINAZE,adverse reactions,transaminases abnormal,10062688.0
ERWINAZE,adverse reactions,fever,10016558.0
ERWINAZE,adverse reactions,local reactions,
ERWINAZE,adverse reactions,vomiting,10047700.0
ERWINAZE,adverse reactions,nausea,10028813.0
ERWINAZE,adverse reactions,hyperbilirubinemia,10020578.0
ERWINAZE,adverse reactions,abdominal pain/discomfort,
ERWINAZE,adverse reactions,diarrhea,10012735.0
ERWINAZE,warnings and precautions,anaphylaxis,10002218.0
ERWINAZE,warnings and precautions,hypersensitivity reactions,
ERWINAZE,warnings and precautions,pancreatitis,10033645.0
ERWINAZE,warnings and precautions,glucose intolerance,10052426.0
ERWINAZE,warnings and precautions,thrombosis,10043607.0
ERWINAZE,warnings and precautions,hemorrhage,10055798.0
TRULICITY,adverse reactions,thyroid c-cell tumors,
TRULICITY,adverse reactions,pancreatitis,10033645.0
TRULICITY,adverse reactions,hypoglycemia,10020993.0
TRULICITY,adverse reactions,hypersensitivity reactions,
TRULICITY,adverse reactions,renal impairment,10062237.0
TRULICITY,adverse reactions,severe gastrointestinal disease,
TRULICITY,adverse reactions,nausea,10028813.0
TRULICITY,adverse reactions,diarrhea,10012735.0
TRULICITY,adverse reactions,vomiting,10047700.0
TRULICITY,adverse reactions,abdominal pain,10000081.0
TRULICITY,adverse reactions,decreased appetite,10061428.0
TRULICITY,adverse reactions,dyspepsia,10013946.0
TRULICITY,adverse reactions,fatigue,10016256.0
TRULICITY,adverse reactions,constipation,10010774.0
TRULICITY,adverse reactions,flatulence,10016766.0
TRULICITY,adverse reactions,abdominal distension,10000060.0
TRULICITY,adverse reactions,gastroesophageal reflux disease,10066874.0
TRULICITY,adverse reactions,eructation,10015137.0
TRULICITY,adverse reactions,hypoglycemia,10020993.0
TRULICITY,adverse reactions,heart rate increase,
TRULICITY,adverse reactions,tachycardia,10043071.0
TRULICITY,adverse reactions,immunogenicity,
TRULICITY,adverse reactions,hypersensitivity,10020751.0
TRULICITY,adverse reactions,injection-site reactions,
TRULICITY,adverse reactions,pr interval prolongation,
TRULICITY,adverse reactions,first degree atrioventricular block,10016699.0
TRULICITY,adverse reactions,amylase and lipase increase,
TRULICITY,boxed warnings,thyroid c-cell tumors,
TRULICITY,boxed warnings,adenomas,
TRULICITY,boxed warnings,carcinomas,
TRULICITY,boxed warnings,medullary thyroid carcinoma (mtc),
TRULICITY,boxed warnings,multiple endocrine neoplasia syndrome type 2 (men 2),
TRULICITY,warnings and precautions,thyroid c-cell tumors,
TRULICITY,warnings and precautions,pancreatitis,10033645.0
TRULICITY,warnings and precautions,hypoglycemia,10020993.0
TRULICITY,warnings and precautions,hypersensitivity reactions,
TRULICITY,warnings and precautions,renal impairment,10062237.0
TRULICITY,warnings and precautions,severe gastrointestinal disease,
TRULICITY,warnings and precautions,macrovascular outcomes,
ADREVIEW,adverse reactions,hypersensitivity reactions,
ADREVIEW,adverse reactions,dizziness,10013573.0
ADREVIEW,adverse reactions,rash,10037844.0
ADREVIEW,adverse reactions,pruritis,10037086.0
ADREVIEW,adverse reactions,flushing,10016825.0
ADREVIEW,adverse reactions,headache,10019211.0
ADREVIEW,adverse reactions,injection site hemorrhage,10022067.0
ADREVIEW,warnings and precautions,hypersensitivity reactions,
ADREVIEW,warnings and precautions,anaphylactic,
ADREVIEW,warnings and precautions,benzyl alcohol,
ADREVIEW,warnings and precautions,toxicity,
ADREVIEW,warnings and precautions,renal impairment,10062237.0
ADREVIEW,warnings and precautions,radiation exposure,10063155.0
ADREVIEW,warnings and precautions,thyroid accumulation,
DOTAREM,adverse reactions,the adverse drug event terms found in the text are:,
DOTAREM,adverse reactions,,
DOTAREM,adverse reactions,nsf,
DOTAREM,adverse reactions,bradycardia,10006093.0
DOTAREM,adverse reactions,tachycardia,10043071.0
DOTAREM,adverse reactions,arrhythmia,10003119.0
DOTAREM,adverse reactions,hypersensitivity,10020751.0
DOTAREM,adverse reactions,anaphylactoid reactions,
DOTAREM,adverse reactions,cardiac arrest,10007515.0
DOTAREM,adverse reactions,respiratory arrest,10038669.0
DOTAREM,adverse reactions,cyanosis,10011703.0
DOTAREM,adverse reactions,pharyngeal edema,10034829.0
DOTAREM,adverse reactions,laryngospasm,10023891.0
DOTAREM,adverse reactions,bronchospasm,10006482.0
DOTAREM,adverse reactions,angioedema,10002424.0
DOTAREM,adverse reactions,conjunctivitis,10010741.0
DOTAREM,adverse reactions,ocular hyperemia,10030041.0
DOTAREM,adverse reactions,eyelid edema,10015993.0
DOTAREM,adverse reactions,lacrimation increased,10023644.0
DOTAREM,adverse reactions,hyperhidrosis,10020642.0
DOTAREM,adverse reactions,urticaria,10046735.0
DOTAREM,adverse reactions,coma,10010071.0
DOTAREM,adverse reactions,convulsion,10010904.0
DOTAREM,adverse reactions,syncope,10042772.0
DOTAREM,adverse reactions,presyncope,10036653.0
DOTAREM,adverse reactions,parosmia,10034018.0
DOTAREM,adverse reactions,tremor,10044565.0
DOTAREM,adverse reactions,muscle contracture,10062575.0
DOTAREM,adverse reactions,muscle weakness,10028350.0
DOTAREM,adverse reactions,diarrhea,10012735.0
DOTAREM,adverse reactions,salivary hypersecretion,10039424.0
DOTAREM,adverse reactions,malaise,10025482.0
DOTAREM,adverse reactions,fever,10016558.0
DOTAREM,adverse reactions,skin and subcutaneous tissue disorders,10040785.0
DOTAREM,adverse reactions,superficial phlebitis.,
DOTAREM,boxed warnings,nephrogenic systemic fibrosis,10067467.0
DOTAREM,boxed warnings,nsf,
DOTAREM,boxed warnings,gadolinium-based contrast agents,
DOTAREM,boxed warnings,gbcas,
DOTAREM,boxed warnings,impaired elimination,
DOTAREM,boxed warnings,chronic kidney disease,10064848.0
DOTAREM,boxed warnings,severe kidney disease,
DOTAREM,boxed warnings,gfr,10018213.0
DOTAREM,boxed warnings,acute kidney injury,10069339.0
DOTAREM,boxed warnings,reduced renal function.,
DOTAREM,warnings and precautions,nephrogenic systemic fibrosis,10067467.0
DOTAREM,warnings and precautions,hypersensitivity,10020751.0
DOTAREM,warnings and precautions,anaphylactoid/anaphylactic reactions,
DOTAREM,warnings and precautions,cardiovascular,
DOTAREM,warnings and precautions,respiratory,
DOTAREM,warnings and precautions,cutaneous manifestations,
DOTAREM,warnings and precautions,chronic,
DOTAREM,warnings and precautions,severe kidney disease,
DOTAREM,warnings and precautions,acute kidney injury,10069339.0
DOTAREM,warnings and precautions,fatal,
DOTAREM,warnings and precautions,debilitating fibrosis,
DOTAREM,warnings and precautions,acute kidney injury,10069339.0
DOTAREM,warnings and precautions,acute kidney injury,10069339.0
DOTAREM,warnings and precautions,renal impairment,10062237.0
DOTAREM,warnings and precautions,extravsation,
DOTAREM,warnings and precautions,injection site reactions,10022097.0
PRADAXA,adverse reactions,bleeding,10005103.0
PRADAXA,adverse reactions,gastrointestinal symptoms,
PRADAXA,adverse reactions,dyspepsia,10013946.0
PRADAXA,adverse reactions,nausea,10028813.0
PRADAXA,adverse reactions,upper abdominal pain,10046272.0
PRADAXA,adverse reactions,gastrointestinal hemorrhage,10017955.0
PRADAXA,adverse reactions,diarrhea,10012735.0
PRADAXA,adverse reactions,urticaria,10046735.0
PRADAXA,adverse reactions,rash,10037844.0
PRADAXA,adverse reactions,pruritus,10037087.0
PRADAXA,adverse reactions,allergic edema,10060934.0
PRADAXA,adverse reactions,anaphylactic reaction,10002198.0
PRADAXA,adverse reactions,anaphylactic shock,10002199.0
PRADAXA,adverse reactions,angioedema,10002424.0
PRADAXA,adverse reactions,thrombocytopenia,10043551.0
PRADAXA,boxed warnings,thrombotic events,
PRADAXA,boxed warnings,spinal/epidural hematoma,
PRADAXA,boxed warnings,premature discontinuation,
PRADAXA,boxed warnings,pathological bleeding,
PRADAXA,boxed warnings,neuraxial anesthesia,
PRADAXA,boxed warnings,spinal puncture,
PRADAXA,boxed warnings,indwelling epidural catheters,
PRADAXA,boxed warnings,nsaids,
PRADAXA,boxed warnings,platelet inhibitors,
PRADAXA,boxed warnings,anticoagulants,
PRADAXA,boxed warnings,neurological impairment,10074237.0
PRADAXA,boxed warnings,paralysis,10033799.0
PRADAXA,boxed warnings,hemostasis,10067439.0
PRADAXA,boxed warnings,anticoagulated,
PRADAXA,warnings and precautions,risk of bleeding,
PRADAXA,warnings and precautions,fatal bleeding,
PRADAXA,warnings and precautions,thrombotic events,
PRADAXA,warnings and precautions,pathological bleeding,
PRADAXA,warnings and precautions,blood loss,
PRADAXA,warnings and precautions,hypotension,10021097.0
PRADAXA,warnings and precautions,risk factors for bleeding,
PRADAXA,warnings and precautions,reversal of anticoagulant effect,
PRADAXA,warnings and precautions,hematoma,10018852.0
PRADAXA,warnings and precautions,major bleeding,
PRADAXA,warnings and precautions,pericardial effusions,
PRADAXA,warnings and precautions,systemic embolism,10084868.0
PRADAXA,warnings and precautions,deep venous thrombosis,
PRADAXA,warnings and precautions,pulmonary embolism,10037377.0
ELIQUIS,adverse reactions,thrombotic events,
ELIQUIS,adverse reactions,bleeding,10005103.0
ELIQUIS,adverse reactions,spinal/epidural anesthesia,
ELIQUIS,adverse reactions,major bleeding,
ELIQUIS,adverse reactions,intracranial bleed,
ELIQUIS,adverse reactions,hemorrhagic stroke,10019016.0
ELIQUIS,adverse reactions,gastrointestinal bleed,10017935.0
ELIQUIS,adverse reactions,fatal bleeding,
ELIQUIS,adverse reactions,hypotension,10021097.0
ELIQUIS,adverse reactions,epistaxis,10015090.0
ELIQUIS,adverse reactions,hematemesis,10018830.0
ELIQUIS,adverse reactions,melena,10027141.0
ELIQUIS,adverse reactions,hematuria,10018867.0
ELIQUIS,adverse reactions,rectal hemorrhage,10038063.0
ELIQUIS,adverse reactions,gingival bleeding,10018276.0
ELIQUIS,adverse reactions,hemoptysis,10018964.0
ELIQUIS,boxed warnings,thrombotic events,
ELIQUIS,boxed warnings,spinal/epidural hematoma,
ELIQUIS,warnings and precautions,bleeding,10005103.0
ELIQUIS,warnings and precautions,thrombotic events,
ELIQUIS,warnings and precautions,pathological bleeding,
ELIQUIS,warnings and precautions,blood loss,
ELIQUIS,warnings and precautions,epidural hematoma,10015013.0
ELIQUIS,warnings and precautions,neurological impairment,10074237.0
ELIQUIS,warnings and precautions,prosthetic heart valves,
ZERBAXA,adverse reactions,hypersensitivity reactions,
ZERBAXA,adverse reactions,clostridium difficile-associated diarrhea,
ZERBAXA,adverse reactions,nausea,10028813.0
ZERBAXA,adverse reactions,diarrhea,10012735.0
ZERBAXA,adverse reactions,headache,10019211.0
ZERBAXA,adverse reactions,pyrexia,10037660.0
ZERBAXA,adverse reactions,constipation,10010774.0
ZERBAXA,adverse reactions,insomnia,10022437.0
ZERBAXA,adverse reactions,vomiting,10047700.0
ZERBAXA,adverse reactions,hypokalemia,10021015.0
ZERBAXA,adverse reactions,alt increased,10001845.0
ZERBAXA,adverse reactions,ast increased,10003544.0
ZERBAXA,adverse reactions,anemia,10002034.0
ZERBAXA,adverse reactions,thrombocytosis,10043563.0
ZERBAXA,adverse reactions,abdominal pain,10000081.0
ZERBAXA,adverse reactions,anxiety,10002855.0
ZERBAXA,adverse reactions,dizziness,10013573.0
ZERBAXA,adverse reactions,hypotension,10021097.0
ZERBAXA,adverse reactions,atrial fibrillation,10003658.0
ZERBAXA,adverse reactions,rash,10037844.0
ZERBAXA,adverse reactions,increased mortality,
ZERBAXA,adverse reactions,tachycardia,10043071.0
ZERBAXA,adverse reactions,angina pectoris,10002383.0
ZERBAXA,adverse reactions,ileus,10021328.0
ZERBAXA,adverse reactions,gastritis,10017853.0
ZERBAXA,adverse reactions,abdominal distension,10000060.0
ZERBAXA,adverse reactions,dyspepsia,10013946.0
ZERBAXA,adverse reactions,flatulence,10016766.0
ZERBAXA,adverse reactions,ileus paralytic,10021333.0
ZERBAXA,adverse reactions,infusion site reactions,10068753.0
ZERBAXA,adverse reactions,candidiasis,10007152.0
ZERBAXA,adverse reactions,oropharyngeal,
ZERBAXA,adverse reactions,fungal urinary tract infection,
ZERBAXA,adverse reactions,increased serum gamma-glutamyl transpeptidase (ggt),
ZERBAXA,adverse reactions,increased serum alkaline phosphatase,
ZERBAXA,adverse reactions,positive coombs test,
ZERBAXA,adverse reactions,hyperglycemia,10020635.0
ZERBAXA,adverse reactions,hypomagnesemia,10021027.0
ZERBAXA,adverse reactions,hypophosphatemia,10021058.0
ZERBAXA,adverse reactions,ischemic stroke,10061256.0
ZERBAXA,adverse reactions,renal impairment,10062237.0
ZERBAXA,adverse reactions,renal failure,10038435.0
ZERBAXA,adverse reactions,dyspnea,10013968.0
ZERBAXA,adverse reactions,urticaria,10046735.0
ZERBAXA,adverse reactions,venous thrombosis.,
ZERBAXA,warnings and precautions,decreased efficacy,
ZERBAXA,warnings and precautions,serious hypersensitivity reactions,
ZERBAXA,warnings and precautions,anaphylactic,
ZERBAXA,warnings and precautions,clostridium difficile-associated diarrhea,
ZERBAXA,warnings and precautions,development of drug-resistant bacteria,
FERRIPROX,adverse reactions,chromaturia,10008796.0
FERRIPROX,adverse reactions,nausea,10028813.0
FERRIPROX,adverse reactions,vomiting,10047700.0
FERRIPROX,adverse reactions,abdominal pain,10000081.0
FERRIPROX,adverse reactions,alanine aminotransferase increased,10001551.0
FERRIPROX,adverse reactions,arthralgia,10003239.0
FERRIPROX,adverse reactions,neutropenia,10029354.0
FERRIPROX,adverse reactions,agranulocytosis,10001507.0
FERRIPROX,adverse reactions,decreased plasma zinc concentrations,
FERRIPROX,adverse reactions,diarrhea,10012735.0
FERRIPROX,adverse reactions,dyspepsia,10013946.0
FERRIPROX,adverse reactions,weight increased,10047899.0
FERRIPROX,adverse reactions,aspartate aminotransferase increased,10003481.0
FERRIPROX,adverse reactions,back pain,10003988.0
FERRIPROX,adverse reactions,pain in extremity,10033425.0
FERRIPROX,adverse reactions,arthropathy,10003285.0
FERRIPROX,adverse reactions,headache,10019211.0
FERRIPROX,adverse reactions,neutrophil count decreased,10029366.0
FERRIPROX,adverse reactions,increased appetite,10021654.0
FERRIPROX,adverse reactions,decreased appetite,10061428.0
FERRIPROX,adverse reactions,thrombocytosis,10043563.0
FERRIPROX,adverse reactions,pancytopenia,10033661.0
FERRIPROX,adverse reactions,atrial fibrillation,10003658.0
FERRIPROX,adverse reactions,cardiac failure,10007554.0
FERRIPROX,adverse reactions,hypospadias,10021093.0
FERRIPROX,adverse reactions,diplopia,10013036.0
FERRIPROX,adverse reactions,papilledema,10033712.0
FERRIPROX,adverse reactions,retinal toxicity,10048955.0
FERRIPROX,adverse reactions,enterocolitis,10014893.0
FERRIPROX,adverse reactions,rectal hemorrhage,10038063.0
FERRIPROX,adverse reactions,gastric ulcer,10017822.0
FERRIPROX,adverse reactions,pancreatitis,10033645.0
FERRIPROX,adverse reactions,parotid gland enlargement,10034023.0
FERRIPROX,adverse reactions,chills,10008531.0
FERRIPROX,adverse reactions,pyrexia,10037660.0
FERRIPROX,adverse reactions,edema peripheral,10030124.0
FERRIPROX,adverse reactions,multi-organ failure,10028154.0
FERRIPROX,adverse reactions,jaundice,10023126.0
FERRIPROX,adverse reactions,hepatomegaly,10019842.0
FERRIPROX,adverse reactions,anaphylactic shock,10002199.0
FERRIPROX,adverse reactions,hypersensitivity,10020751.0
FERRIPROX,adverse reactions,cryptococcal cutaneous infection,10054216.0
FERRIPROX,adverse reactions,enteroviral encephalitis,
FERRIPROX,adverse reactions,pharyngitis,10034835.0
FERRIPROX,adverse reactions,pneumonia,10035664.0
FERRIPROX,adverse reactions,sepsis,10040047.0
FERRIPROX,adverse reactions,furuncle,10017553.0
FERRIPROX,adverse reactions,infectious hepatitis,10021913.0
FERRIPROX,adverse reactions,rash pustular,10037888.0
FERRIPROX,adverse reactions,subcutaneous abscess,10042343.0
FERRIPROX,adverse reactions,blood bilirubin increased,10005364.0
FERRIPROX,adverse reactions,blood creatinine phosphokinase increased,
FERRIPROX,adverse reactions,metabolic acidosis,10027417.0
FERRIPROX,adverse reactions,dehydration,10012174.0
FERRIPROX,adverse reactions,myositis,10028653.0
FERRIPROX,adverse reactions,chondropathy,10061762.0
FERRIPROX,adverse reactions,trismus,10044684.0
FERRIPROX,adverse reactions,cerebellar syndrome,10008072.0
FERRIPROX,adverse reactions,cerebral hemorrhage,10008111.0
FERRIPROX,adverse reactions,convulsion,10010904.0
FERRIPROX,adverse reactions,gait disturbance,10017577.0
FERRIPROX,adverse reactions,intracranial pressure increased,10022773.0
FERRIPROX,adverse reactions,psychomotor skills impaired,10049215.0
FERRIPROX,adverse reactions,pyramidal tract syndrome,10063636.0
FERRIPROX,adverse reactions,somnolence,10041349.0
FERRIPROX,adverse reactions,bruxism,10006514.0
FERRIPROX,adverse reactions,depression,10012378.0
FERRIPROX,adverse reactions,obsessive-compulsive disorder,10029898.0
FERRIPROX,adverse reactions,glycosuria,10018473.0
FERRIPROX,adverse reactions,hemoglobinuria,10018906.0
FERRIPROX,adverse reactions,acute respiratory distress syndrome,10001052.0
FERRIPROX,adverse reactions,epistaxis,10015090.0
FERRIPROX,adverse reactions,hemoptysis,10018964.0
FERRIPROX,adverse reactions,pulmonary embolism,10037377.0
FERRIPROX,adverse reactions,hyperhidrosis,10020642.0
FERRIPROX,adverse reactions,periorbital edema,10034545.0
FERRIPROX,adverse reactions,photosensitivity reaction,10034972.0
FERRIPROX,adverse reactions,pruritis,10037086.0
FERRIPROX,adverse reactions,urticaria,10046735.0
FERRIPROX,adverse reactions,rash,10037844.0
FERRIPROX,adverse reactions,henoch-schonlein purpura,10019617.0
FERRIPROX,adverse reactions,hypotension,10021097.0
FERRIPROX,adverse reactions,hypertension,10020772.0
FERRIPROX,boxed warnings,agranulocytosis,10001507.0
FERRIPROX,boxed warnings,neutropenia,10029354.0
FERRIPROX,boxed warnings,infections,
FERRIPROX,boxed warnings,death,10011906.0
FERRIPROX,warnings and precautions,agranulocytosis,10001507.0
FERRIPROX,warnings and precautions,neutropenia,10029354.0
FERRIPROX,warnings and precautions,fetal harm,
FERRIPROX,warnings and precautions,embryofetal toxicity,
FERRIPROX,warnings and precautions,serum liver enzyme activities,
DALVANCE,adverse reactions,nausea,10028813.0
DALVANCE,adverse reactions,headache,10019211.0
DALVANCE,adverse reactions,diarrhea,10012735.0
DALVANCE,adverse reactions,vomiting,10047700.0
DALVANCE,adverse reactions,rash,10037844.0
DALVANCE,adverse reactions,pruritus,10037087.0
DALVANCE,adverse reactions,anemia,10002034.0
DALVANCE,adverse reactions,hemorrhagic anemia,10052294.0
DALVANCE,adverse reactions,leucopenia,10024283.0
DALVANCE,adverse reactions,neutropenia,10029354.0
DALVANCE,adverse reactions,thrombocytopenia,10043551.0
DALVANCE,adverse reactions,petechiae,10034754.0
DALVANCE,adverse reactions,eosinophilia,10014950.0
DALVANCE,adverse reactions,thrombocytosis,10043563.0
DALVANCE,adverse reactions,gastrointestinal hemorrhage,10017955.0
DALVANCE,adverse reactions,melena,10027141.0
DALVANCE,adverse reactions,hematochezia,10060544.0
DALVANCE,adverse reactions,abdominal pain,10000081.0
DALVANCE,adverse reactions,infusion-related reactions,
DALVANCE,adverse reactions,hepatotoxicity,10019851.0
DALVANCE,adverse reactions,anaphylactoid reaction,10002216.0
DALVANCE,adverse reactions,clostridium difficile colitis,10009657.0
DALVANCE,adverse reactions,oral candidiasis,10030963.0
DALVANCE,adverse reactions,vulvovaginal mycotic infection,10064899.0
DALVANCE,adverse reactions,hepatic transaminases increased,
DALVANCE,adverse reactions,blood alkaline phosphatase increased,10059570.0
DALVANCE,adverse reactions,international normalized ratio increased,10022595.0
DALVANCE,adverse reactions,hypoglycemia,10020993.0
DALVANCE,adverse reactions,dizziness,10013573.0
DALVANCE,adverse reactions,bronchospasm,10006482.0
DALVANCE,adverse reactions,urticaria,10046735.0
DALVANCE,adverse reactions,flushing,10016825.0
DALVANCE,adverse reactions,phlebitis,10034879.0
DALVANCE,adverse reactions,wound hemorrhage,10051373.0
DALVANCE,adverse reactions,spontaneous hematoma,10065304.0
DALVANCE,adverse reactions,alanine aminotransferase (alt) elevations,
DALVANCE,warnings and precautions,hypersensitivity,10020751.0
DALVANCE,warnings and precautions,anaphylactic,
DALVANCE,warnings and precautions,skin reactions,
DALVANCE,warnings and precautions,infusion-related reactions,
DALVANCE,warnings and precautions,alt elevations,
DALVANCE,warnings and precautions,clostridium difficile-associated diarrhea,
DALVANCE,warnings and precautions,cdad,
DALVANCE,warnings and precautions,drug-resistant bacteria,
ARCAPTA,adverse reactions,asthma-related death,
ARCAPTA,adverse reactions,cough,10011224.0
ARCAPTA,adverse reactions,oropharyngeal pain,10068319.0
ARCAPTA,adverse reactions,nasopharyngitis,10028810.0
ARCAPTA,adverse reactions,headache,10019211.0
ARCAPTA,adverse reactions,nausea,10028813.0
ARCAPTA,adverse reactions,copd exacerbation,10010953.0
ARCAPTA,adverse reactions,pneumonia,10035664.0
ARCAPTA,adverse reactions,angina pectoris,10002383.0
ARCAPTA,adverse reactions,atrial fibrillation,10003658.0
ARCAPTA,adverse reactions,muscle spasm,10028333.0
ARCAPTA,adverse reactions,musculoskeletal pain,10028391.0
ARCAPTA,adverse reactions,edema peripheral,10030124.0
ARCAPTA,adverse reactions,diabetes mellitus,10012601.0
ARCAPTA,adverse reactions,hyperglycemia,10020635.0
ARCAPTA,adverse reactions,sinusitis,10040753.0
ARCAPTA,adverse reactions,upper respiratory tract infection,10046306.0
ARCAPTA,adverse reactions,cough,10011224.0
ARCAPTA,adverse reactions,respiratory-related deaths,
ARCAPTA,adverse reactions,serious adverse reactions,
ARCAPTA,adverse reactions,paradoxical bronchospasm,10033770.0
