,drug_name,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
414,DYSPORT,discontinuous,17,24,1,,16,,0.058823529411764705,
415,ZYTIGA,all,61,44,42,2.0,19,0.9545454545454546,0.6885245901639344,0.8
416,ZYTIGA,exact-meddra,43,44,34,,9,,0.7906976744186046,
417,ZYTIGA,non-meddra,18,44,8,,10,,0.4444444444444444,
418,ZYTIGA,negated,3,44,2,,1,,0.6666666666666666,
419,ZYTIGA,discontinuous,1,44,0,,1,,0.0,
420,DUAVEE,all,17,9,8,1.0,9,0.8888888888888888,0.47058823529411764,0.6153846153846153
421,DUAVEE,exact-meddra,14,9,8,,6,,0.5714285714285714,
422,DUAVEE,non-meddra,3,9,0,,3,,0.0,
423,DUAVEE,negated,1,9,0,,1,,0.0,
424,DUAVEE,discontinuous,0,9,0,,0,,,
425,SAPHRIS,all,139,33,25,8.0,114,0.7575757575757576,0.17985611510791366,0.2906976744186046
426,SAPHRIS,exact-meddra,101,33,19,,82,,0.18811881188118812,
427,SAPHRIS,non-meddra,38,33,6,,32,,0.15789473684210525,
428,SAPHRIS,negated,2,33,1,,1,,0.5,
429,SAPHRIS,discontinuous,10,33,0,,10,,0.0,
430,DUREZOL,all,35,40,31,9.0,4,0.775,0.8857142857142857,0.8266666666666667
431,DUREZOL,exact-meddra,26,40,23,,3,,0.8846153846153846,
432,DUREZOL,non-meddra,9,40,8,,1,,0.8888888888888888,
433,DUREZOL,negated,0,40,0,,0,,,
434,DUREZOL,discontinuous,5,40,4,,1,,0.8,
435,ZYDELIG,all,51,46,43,3.0,8,0.9347826086956522,0.8431372549019608,0.8865979381443299
436,ZYDELIG,exact-meddra,46,46,43,,3,,0.9347826086956522,
437,ZYDELIG,non-meddra,5,46,0,,5,,0.0,
438,ZYDELIG,negated,0,46,0,,0,,,
439,ZYDELIG,discontinuous,0,46,0,,0,,,
440,KALBITOR,all,19,14,12,2.0,7,0.8571428571428571,0.631578947368421,0.7272727272727273
441,KALBITOR,exact-meddra,18,14,11,,7,,0.6111111111111112,
442,KALBITOR,non-meddra,1,14,1,,0,,1.0,
443,KALBITOR,negated,0,14,0,,0,,,
444,KALBITOR,discontinuous,6,14,0,,6,,0.0,
445,ADCETRIS,all,75,14,9,5.0,66,0.6428571428571429,0.12,0.20224719101123598
446,ADCETRIS,exact-meddra,58,14,5,,53,,0.08620689655172414,
447,ADCETRIS,non-meddra,17,14,4,,13,,0.23529411764705882,
448,ADCETRIS,negated,1,14,0,,1,,0.0,
449,ADCETRIS,discontinuous,2,14,0,,2,,0.0,
450,BESIVANCE,all,7,6,6,0.0,1,1.0,0.8571428571428571,0.923076923076923
451,BESIVANCE,exact-meddra,6,6,6,,0,,1.0,
452,BESIVANCE,non-meddra,1,6,0,,1,,0.0,
453,BESIVANCE,negated,0,6,0,,0,,,
454,BESIVANCE,discontinuous,0,6,0,,0,,,
455,CLEVIPREX,all,16,16,15,1.0,1,0.9375,0.9375,0.9375
456,CLEVIPREX,exact-meddra,13,16,13,,0,,1.0,
457,CLEVIPREX,non-meddra,3,16,2,,1,,0.6666666666666666,
458,CLEVIPREX,negated,0,16,0,,0,,,
459,CLEVIPREX,discontinuous,0,16,0,,0,,,
460,XTANDI,all,68,41,37,4.0,31,0.9024390243902439,0.5441176470588235,0.6788990825688074
461,XTANDI,exact-meddra,56,41,33,,23,,0.5892857142857143,
462,XTANDI,non-meddra,12,41,4,,8,,0.3333333333333333,
463,XTANDI,negated,1,41,1,,0,,1.0,
464,XTANDI,discontinuous,1,41,0,,1,,0.0,
465,BOSULIF,all,84,64,63,1.0,21,0.984375,0.75,0.8513513513513513
466,BOSULIF,exact-meddra,67,64,57,,10,,0.8507462686567164,
467,BOSULIF,non-meddra,17,64,6,,11,,0.35294117647058826,
468,BOSULIF,negated,0,64,0,,0,,,
469,BOSULIF,discontinuous,5,64,0,,5,,0.0,
470,CARBAGLU,all,22,11,10,1.0,12,0.9090909090909091,0.45454545454545453,0.6060606060606061
471,CARBAGLU,exact-meddra,20,11,9,,11,,0.45,
472,CARBAGLU,non-meddra,2,11,1,,1,,0.5,
473,CARBAGLU,negated,0,11,0,,0,,,
474,CARBAGLU,discontinuous,0,11,0,,0,,,
475,SIMPONI,all,54,26,19,7.0,35,0.7307692307692307,0.35185185185185186,0.47500000000000003
476,SIMPONI,exact-meddra,34,26,14,,20,,0.4117647058823529,
477,SIMPONI,non-meddra,20,26,5,,15,,0.25,
478,SIMPONI,negated,0,26,0,,0,,,
479,SIMPONI,discontinuous,2,26,0,,2,,0.0,
480,BENLYSTA,all,26,19,16,3.0,10,0.8421052631578947,0.6153846153846154,0.7111111111111111
481,BENLYSTA,exact-meddra,20,19,13,,7,,0.65,
482,BENLYSTA,non-meddra,6,19,3,,3,,0.5,
483,BENLYSTA,negated,0,19,0,,0,,,
484,BENLYSTA,discontinuous,0,19,0,,0,,,
485,TOVIAZ,all,37,32,30,2.0,7,0.9375,0.8108108108108109,0.8695652173913043
486,TOVIAZ,exact-meddra,33,32,29,,4,,0.8787878787878788,
487,TOVIAZ,non-meddra,4,32,1,,3,,0.25,
488,TOVIAZ,negated,0,32,0,,0,,,
489,TOVIAZ,discontinuous,0,32,0,,0,,,
490,ENTEREG,all,1,2,1,1.0,0,0.5,1.0,0.6666666666666666
491,ENTEREG,exact-meddra,1,2,1,,0,,1.0,
492,ENTEREG,non-meddra,0,2,0,,0,,,
493,ENTEREG,negated,0,2,0,,0,,,
494,ENTEREG,discontinuous,0,2,0,,0,,,
495,VIZAMYL,all,8,5,5,0.0,3,1.0,0.625,0.7692307692307693
496,VIZAMYL,exact-meddra,8,5,5,,3,,0.625,
497,VIZAMYL,non-meddra,0,5,0,,0,,,
498,VIZAMYL,negated,0,5,0,,0,,,
499,VIZAMYL,discontinuous,0,5,0,,0,,,
500,AMPYRA,all,18,17,16,1.0,2,0.9411764705882353,0.8888888888888888,0.9142857142857143
501,AMPYRA,exact-meddra,17,17,15,,2,,0.8823529411764706,
502,AMPYRA,non-meddra,1,17,1,,0,,1.0,
503,AMPYRA,negated,0,17,0,,0,,,
504,AMPYRA,discontinuous,0,17,0,,0,,,
