,drug_name,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
416,ZYTIGA,exact-meddra,43,48,39,,4,,0.9069767441860465,
417,ZYTIGA,non-meddra,18,48,8,,10,,0.4444444444444444,
418,ZYTIGA,negated,3,48,2,,1,,0.6666666666666666,
419,ZYTIGA,discontinuous,1,48,0,,1,,0.0,
420,DUAVEE,all,17,18,17,1.0,0,0.9444444444444444,1.0,0.9714285714285714
421,DUAVEE,exact-meddra,14,18,14,,0,,1.0,
422,DUAVEE,non-meddra,3,18,3,,0,,1.0,
423,DUAVEE,negated,1,18,1,,0,,1.0,
424,DUAVEE,discontinuous,0,18,0,,0,,,
425,SAPHRIS,all,139,82,75,7.0,64,0.9146341463414634,0.539568345323741,0.6787330316742081
426,SAPHRIS,exact-meddra,101,82,65,,36,,0.6435643564356436,
427,SAPHRIS,non-meddra,38,82,10,,28,,0.2631578947368421,
428,SAPHRIS,negated,2,82,1,,1,,0.5,
429,SAPHRIS,discontinuous,10,82,1,,9,,0.1,
430,DUREZOL,all,35,43,33,10.0,2,0.7674418604651163,0.9428571428571428,0.8461538461538461
431,DUREZOL,exact-meddra,26,43,25,,1,,0.9615384615384616,
432,DUREZOL,non-meddra,9,43,8,,1,,0.8888888888888888,
433,DUREZOL,negated,0,43,0,,0,,,
434,DUREZOL,discontinuous,5,43,5,,0,,1.0,
435,ZYDELIG,all,51,47,45,2.0,6,0.9574468085106383,0.8823529411764706,0.9183673469387754
436,ZYDELIG,exact-meddra,46,47,42,,4,,0.9130434782608695,
437,ZYDELIG,non-meddra,5,47,3,,2,,0.6,
438,ZYDELIG,negated,0,47,0,,0,,,
439,ZYDELIG,discontinuous,0,47,0,,0,,,
440,KALBITOR,all,19,22,12,10.0,7,0.5454545454545454,0.631578947368421,0.5853658536585366
441,KALBITOR,exact-meddra,18,22,11,,7,,0.6111111111111112,
442,KALBITOR,non-meddra,1,22,1,,0,,1.0,
443,KALBITOR,negated,0,22,0,,0,,,
444,KALBITOR,discontinuous,6,22,0,,6,,0.0,
445,ADCETRIS,all,75,58,51,7.0,24,0.8793103448275862,0.68,0.7669172932330827
446,ADCETRIS,exact-meddra,58,58,46,,12,,0.7931034482758621,
447,ADCETRIS,non-meddra,17,58,5,,12,,0.29411764705882354,
448,ADCETRIS,negated,1,58,0,,1,,0.0,
449,ADCETRIS,discontinuous,2,58,0,,2,,0.0,
450,BESIVANCE,all,7,6,6,0.0,1,1.0,0.8571428571428571,0.923076923076923
451,BESIVANCE,exact-meddra,6,6,6,,0,,1.0,
452,BESIVANCE,non-meddra,1,6,0,,1,,0.0,
453,BESIVANCE,negated,0,6,0,,0,,,
454,BESIVANCE,discontinuous,0,6,0,,0,,,
455,CLEVIPREX,all,16,16,14,2.0,2,0.875,0.875,0.875
456,CLEVIPREX,exact-meddra,13,16,13,,0,,1.0,
457,CLEVIPREX,non-meddra,3,16,1,,2,,0.3333333333333333,
458,CLEVIPREX,negated,0,16,0,,0,,,
459,CLEVIPREX,discontinuous,0,16,0,,0,,,
460,XTANDI,all,68,50,49,1.0,19,0.98,0.7205882352941176,0.8305084745762712
461,XTANDI,exact-meddra,56,50,42,,14,,0.75,
462,XTANDI,non-meddra,12,50,7,,5,,0.5833333333333334,
463,XTANDI,negated,1,50,1,,0,,1.0,
464,XTANDI,discontinuous,1,50,1,,0,,1.0,
465,BOSULIF,all,84,72,66,6.0,18,0.9166666666666666,0.7857142857142857,0.8461538461538461
466,BOSULIF,exact-meddra,67,72,58,,9,,0.8656716417910447,
467,BOSULIF,non-meddra,17,72,8,,9,,0.47058823529411764,
468,BOSULIF,negated,0,72,0,,0,,,
469,BOSULIF,discontinuous,5,72,3,,2,,0.6,
470,CARBAGLU,all,22,20,20,0.0,2,1.0,0.9090909090909091,0.9523809523809523
471,CARBAGLU,exact-meddra,20,20,19,,1,,0.95,
472,CARBAGLU,non-meddra,2,20,1,,1,,0.5,
473,CARBAGLU,negated,0,20,0,,0,,,
474,CARBAGLU,discontinuous,0,20,0,,0,,,
475,SIMPONI,all,54,57,33,24.0,21,0.5789473684210527,0.6111111111111112,0.5945945945945946
476,SIMPONI,exact-meddra,34,57,26,,8,,0.7647058823529411,
477,SIMPONI,non-meddra,20,57,7,,13,,0.35,
478,SIMPONI,negated,0,57,0,,0,,,
479,SIMPONI,discontinuous,2,57,0,,2,,0.0,
480,BENLYSTA,all,26,21,18,3.0,8,0.8571428571428571,0.6923076923076923,0.7659574468085107
481,BENLYSTA,exact-meddra,20,21,14,,6,,0.7,
482,BENLYSTA,non-meddra,6,21,4,,2,,0.6666666666666666,
483,BENLYSTA,negated,0,21,0,,0,,,
484,BENLYSTA,discontinuous,0,21,0,,0,,,
485,TOVIAZ,all,37,35,32,3.0,5,0.9142857142857143,0.8648648648648649,0.888888888888889
486,TOVIAZ,exact-meddra,33,35,31,,2,,0.9393939393939394,
487,TOVIAZ,non-meddra,4,35,1,,3,,0.25,
488,TOVIAZ,negated,0,35,0,,0,,,
489,TOVIAZ,discontinuous,0,35,0,,0,,,
490,ENTEREG,all,1,1,1,0.0,0,1.0,1.0,1.0
491,ENTEREG,exact-meddra,1,1,1,,0,,1.0,
492,ENTEREG,non-meddra,0,1,0,,0,,,
493,ENTEREG,negated,0,1,0,,0,,,
494,ENTEREG,discontinuous,0,1,0,,0,,,
495,VIZAMYL,all,8,9,7,2.0,1,0.7777777777777778,0.875,0.823529411764706
496,VIZAMYL,exact-meddra,8,9,7,,1,,0.875,
497,VIZAMYL,non-meddra,0,9,0,,0,,,
498,VIZAMYL,negated,0,9,0,,0,,,
499,VIZAMYL,discontinuous,0,9,0,,0,,,
500,AMPYRA,all,18,21,18,3.0,0,0.8571428571428571,1.0,0.923076923076923
501,AMPYRA,exact-meddra,17,21,17,,0,,1.0,
502,AMPYRA,non-meddra,1,21,1,,0,,1.0,
503,AMPYRA,negated,0,21,0,,0,,,
504,AMPYRA,discontinuous,0,21,0,,0,,,
