,drug_name,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
421,DUAVEE,exact-meddra,14,17,14,,0,,1.0,
422,DUAVEE,non-meddra,3,17,3,,0,,1.0,
423,DUAVEE,negated,1,17,1,,0,,1.0,
424,DUAVEE,discontinuous,0,17,0,,0,,,
425,SAPHRIS,all,139,90,92,4.0,47,0.9583333333333334,0.6618705035971223,0.7829787234042553
426,SAPHRIS,exact-meddra,101,90,76,,25,,0.7524752475247525,
427,SAPHRIS,non-meddra,38,90,16,,22,,0.42105263157894735,
428,SAPHRIS,negated,2,90,1,,1,,0.5,
429,SAPHRIS,discontinuous,10,90,5,,5,,0.5,
430,DUREZOL,all,35,44,33,11.0,2,0.75,0.9428571428571428,0.8354430379746834
431,DUREZOL,exact-meddra,26,44,26,,0,,1.0,
432,DUREZOL,non-meddra,9,44,7,,2,,0.7777777777777778,
433,DUREZOL,negated,0,44,0,,0,,,
434,DUREZOL,discontinuous,5,44,5,,0,,1.0,
435,ZYDELIG,all,51,49,49,1.0,2,0.98,0.9607843137254902,0.9702970297029702
436,ZYDELIG,exact-meddra,46,49,46,,0,,1.0,
437,ZYDELIG,non-meddra,5,49,3,,2,,0.6,
438,ZYDELIG,negated,0,49,0,,0,,,
439,ZYDELIG,discontinuous,0,49,0,,0,,,
440,KALBITOR,all,19,22,19,4.0,0,0.8260869565217391,1.0,0.9047619047619047
441,KALBITOR,exact-meddra,18,22,18,,0,,1.0,
442,KALBITOR,non-meddra,1,22,1,,0,,1.0,
443,KALBITOR,negated,0,22,0,,0,,,
444,KALBITOR,discontinuous,6,22,6,,0,,1.0,
445,ADCETRIS,all,75,86,68,17.0,7,0.8,0.9066666666666666,0.8500000000000001
446,ADCETRIS,exact-meddra,58,86,58,,0,,1.0,
447,ADCETRIS,non-meddra,17,86,10,,7,,0.5882352941176471,
448,ADCETRIS,negated,1,86,1,,0,,1.0,
449,ADCETRIS,discontinuous,2,86,0,,2,,0.0,
450,BESIVANCE,all,7,6,6,0.0,1,1.0,0.8571428571428571,0.923076923076923
451,BESIVANCE,exact-meddra,6,6,6,,0,,1.0,
452,BESIVANCE,non-meddra,1,6,0,,1,,0.0,
453,BESIVANCE,negated,0,6,0,,0,,,
454,BESIVANCE,discontinuous,0,6,0,,0,,,
455,CLEVIPREX,all,16,15,16,0.0,0,1.0,1.0,1.0
456,CLEVIPREX,exact-meddra,13,15,13,,0,,1.0,
457,CLEVIPREX,non-meddra,3,15,3,,0,,1.0,
458,CLEVIPREX,negated,0,15,0,,0,,,
459,CLEVIPREX,discontinuous,0,15,0,,0,,,
460,XTANDI,all,68,50,55,0.0,13,1.0,0.8088235294117647,0.8943089430894309
461,XTANDI,exact-meddra,56,50,45,,11,,0.8035714285714286,
462,XTANDI,non-meddra,12,50,10,,2,,0.8333333333333334,
463,XTANDI,negated,1,50,1,,0,,1.0,
464,XTANDI,discontinuous,1,50,1,,0,,1.0,
465,BOSULIF,all,84,72,72,5.0,12,0.935064935064935,0.8571428571428571,0.8944099378881988
466,BOSULIF,exact-meddra,67,72,63,,4,,0.9402985074626866,
467,BOSULIF,non-meddra,17,72,9,,8,,0.5294117647058824,
468,BOSULIF,negated,0,72,0,,0,,,
469,BOSULIF,discontinuous,5,72,3,,2,,0.6,
470,CARBAGLU,all,22,20,21,0.0,1,1.0,0.9545454545454546,0.9767441860465117
471,CARBAGLU,exact-meddra,20,20,20,,0,,1.0,
472,CARBAGLU,non-meddra,2,20,1,,1,,0.5,
473,CARBAGLU,negated,0,20,0,,0,,,
474,CARBAGLU,discontinuous,0,20,0,,0,,,
475,SIMPONI,all,54,56,39,17.0,15,0.6964285714285714,0.7222222222222222,0.7090909090909091
476,SIMPONI,exact-meddra,34,56,26,,8,,0.7647058823529411,
477,SIMPONI,non-meddra,20,56,13,,7,,0.65,
478,SIMPONI,negated,0,56,0,,0,,,
479,SIMPONI,discontinuous,2,56,0,,2,,0.0,
480,BENLYSTA,all,26,21,20,1.0,6,0.9523809523809523,0.7692307692307693,0.8510638297872339
481,BENLYSTA,exact-meddra,20,21,14,,6,,0.7,
482,BENLYSTA,non-meddra,6,21,6,,0,,1.0,
483,BENLYSTA,negated,0,21,0,,0,,,
484,BENLYSTA,discontinuous,0,21,0,,0,,,
485,TOVIAZ,all,37,35,37,0.0,0,1.0,1.0,1.0
486,TOVIAZ,exact-meddra,33,35,33,,0,,1.0,
487,TOVIAZ,non-meddra,4,35,4,,0,,1.0,
488,TOVIAZ,negated,0,35,0,,0,,,
489,TOVIAZ,discontinuous,0,35,0,,0,,,
490,ENTEREG,all,1,1,1,0.0,0,1.0,1.0,1.0
491,ENTEREG,exact-meddra,1,1,1,,0,,1.0,
492,ENTEREG,non-meddra,0,1,0,,0,,,
493,ENTEREG,negated,0,1,0,,0,,,
494,ENTEREG,discontinuous,0,1,0,,0,,,
495,VIZAMYL,all,8,8,8,0.0,0,1.0,1.0,1.0
496,VIZAMYL,exact-meddra,8,8,8,,0,,1.0,
497,VIZAMYL,non-meddra,0,8,0,,0,,,
498,VIZAMYL,negated,0,8,0,,0,,,
499,VIZAMYL,discontinuous,0,8,0,,0,,,
500,AMPYRA,all,18,18,18,0.0,0,1.0,1.0,1.0
501,AMPYRA,exact-meddra,17,18,17,,0,,1.0,
502,AMPYRA,non-meddra,1,18,1,,0,,1.0,
503,AMPYRA,negated,0,18,0,,0,,,
504,AMPYRA,discontinuous,0,18,0,,0,,,
