,drug_name,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
414,DYSPORT,discontinuous,17,65,3,,14,,0.17647058823529413,
415,ZYTIGA,all,61,50,47,3.0,14,0.94,0.7704918032786885,0.8468468468468469
416,ZYTIGA,exact-meddra,43,50,39,,4,,0.9069767441860465,
417,ZYTIGA,non-meddra,18,50,8,,10,,0.4444444444444444,
418,ZYTIGA,negated,3,50,1,,2,,0.3333333333333333,
419,ZYTIGA,discontinuous,1,50,0,,1,,0.0,
420,DUAVEE,all,17,14,13,1.0,4,0.9285714285714286,0.7647058823529411,0.8387096774193549
421,DUAVEE,exact-meddra,14,14,11,,3,,0.7857142857142857,
422,DUAVEE,non-meddra,3,14,2,,1,,0.6666666666666666,
423,DUAVEE,negated,1,14,1,,0,,1.0,
424,DUAVEE,discontinuous,0,14,0,,0,,,
425,SAPHRIS,all,139,79,72,7.0,67,0.9113924050632911,0.5179856115107914,0.6605504587155964
426,SAPHRIS,exact-meddra,101,79,63,,38,,0.6237623762376238,
427,SAPHRIS,non-meddra,38,79,9,,29,,0.23684210526315788,
428,SAPHRIS,negated,2,79,1,,1,,0.5,
429,SAPHRIS,discontinuous,10,79,1,,9,,0.1,
430,DUREZOL,all,35,41,33,8.0,2,0.8048780487804879,0.9428571428571428,0.868421052631579
431,DUREZOL,exact-meddra,26,41,25,,1,,0.9615384615384616,
432,DUREZOL,non-meddra,9,41,8,,1,,0.8888888888888888,
433,DUREZOL,negated,0,41,0,,0,,,
434,DUREZOL,discontinuous,5,41,5,,0,,1.0,
435,ZYDELIG,all,51,26,15,11.0,36,0.5769230769230769,0.29411764705882354,0.3896103896103896
436,ZYDELIG,exact-meddra,46,26,15,,31,,0.32608695652173914,
437,ZYDELIG,non-meddra,5,26,0,,5,,0.0,
438,ZYDELIG,negated,0,26,0,,0,,,
439,ZYDELIG,discontinuous,0,26,0,,0,,,
440,KALBITOR,all,19,14,12,2.0,7,0.8571428571428571,0.631578947368421,0.7272727272727273
441,KALBITOR,exact-meddra,18,14,11,,7,,0.6111111111111112,
442,KALBITOR,non-meddra,1,14,1,,0,,1.0,
443,KALBITOR,negated,0,14,0,,0,,,
444,KALBITOR,discontinuous,6,14,0,,6,,0.0,
445,ADCETRIS,all,75,14,9,5.0,66,0.6428571428571429,0.12,0.20224719101123598
446,ADCETRIS,exact-meddra,58,14,5,,53,,0.08620689655172414,
447,ADCETRIS,non-meddra,17,14,4,,13,,0.23529411764705882,
448,ADCETRIS,negated,1,14,0,,1,,0.0,
449,ADCETRIS,discontinuous,2,14,0,,2,,0.0,
450,BESIVANCE,all,7,8,6,2.0,1,0.75,0.8571428571428571,0.7999999999999999
451,BESIVANCE,exact-meddra,6,8,6,,0,,1.0,
452,BESIVANCE,non-meddra,1,8,0,,1,,0.0,
453,BESIVANCE,negated,0,8,0,,0,,,
454,BESIVANCE,discontinuous,0,8,0,,0,,,
455,CLEVIPREX,all,16,16,14,2.0,2,0.875,0.875,0.875
456,CLEVIPREX,exact-meddra,13,16,13,,0,,1.0,
457,CLEVIPREX,non-meddra,3,16,1,,2,,0.3333333333333333,
458,CLEVIPREX,negated,0,16,0,,0,,,
459,CLEVIPREX,discontinuous,0,16,0,,0,,,
460,XTANDI,all,68,41,38,3.0,30,0.926829268292683,0.5588235294117647,0.6972477064220183
461,XTANDI,exact-meddra,56,41,32,,24,,0.5714285714285714,
462,XTANDI,non-meddra,12,41,6,,6,,0.5,
463,XTANDI,negated,1,41,1,,0,,1.0,
464,XTANDI,discontinuous,1,41,0,,1,,0.0,
465,BOSULIF,all,84,74,64,10.0,20,0.8648648648648649,0.7619047619047619,0.810126582278481
466,BOSULIF,exact-meddra,67,74,57,,10,,0.8507462686567164,
467,BOSULIF,non-meddra,17,74,7,,10,,0.4117647058823529,
468,BOSULIF,negated,0,74,0,,0,,,
469,BOSULIF,discontinuous,5,74,0,,5,,0.0,
470,CARBAGLU,all,22,20,20,0.0,2,1.0,0.9090909090909091,0.9523809523809523
471,CARBAGLU,exact-meddra,20,20,19,,1,,0.95,
472,CARBAGLU,non-meddra,2,20,1,,1,,0.5,
473,CARBAGLU,negated,0,20,0,,0,,,
474,CARBAGLU,discontinuous,0,20,0,,0,,,
475,SIMPONI,all,54,43,30,13.0,24,0.6976744186046512,0.5555555555555556,0.6185567010309277
476,SIMPONI,exact-meddra,34,43,23,,11,,0.6764705882352942,
477,SIMPONI,non-meddra,20,43,7,,13,,0.35,
478,SIMPONI,negated,0,43,0,,0,,,
479,SIMPONI,discontinuous,2,43,0,,2,,0.0,
480,BENLYSTA,all,26,21,17,4.0,9,0.8095238095238095,0.6538461538461539,0.7234042553191489
481,BENLYSTA,exact-meddra,20,21,13,,7,,0.65,
482,BENLYSTA,non-meddra,6,21,4,,2,,0.6666666666666666,
483,BENLYSTA,negated,0,21,0,,0,,,
484,BENLYSTA,discontinuous,0,21,0,,0,,,
485,TOVIAZ,all,37,33,30,3.0,7,0.9090909090909091,0.8108108108108109,0.8571428571428571
486,TOVIAZ,exact-meddra,33,33,29,,4,,0.8787878787878788,
487,TOVIAZ,non-meddra,4,33,1,,3,,0.25,
488,TOVIAZ,negated,0,33,0,,0,,,
489,TOVIAZ,discontinuous,0,33,0,,0,,,
490,ENTEREG,all,1,1,1,0.0,0,1.0,1.0,1.0
491,ENTEREG,exact-meddra,1,1,1,,0,,1.0,
492,ENTEREG,non-meddra,0,1,0,,0,,,
493,ENTEREG,negated,0,1,0,,0,,,
494,ENTEREG,discontinuous,0,1,0,,0,,,
495,VIZAMYL,all,8,5,5,0.0,3,1.0,0.625,0.7692307692307693
496,VIZAMYL,exact-meddra,8,5,5,,3,,0.625,
497,VIZAMYL,non-meddra,0,5,0,,0,,,
498,VIZAMYL,negated,0,5,0,,0,,,
499,VIZAMYL,discontinuous,0,5,0,,0,,,
500,AMPYRA,all,18,18,17,1.0,1,0.9444444444444444,0.9444444444444444,0.9444444444444444
501,AMPYRA,exact-meddra,17,18,16,,1,,0.9411764705882353,
502,AMPYRA,non-meddra,1,18,1,,0,,1.0,
503,AMPYRA,negated,0,18,0,,0,,,
504,AMPYRA,discontinuous,0,18,0,,0,,,
