,drug_name,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
416,ZYTIGA,exact-meddra,43,49,41,,2,,0.9534883720930233,
417,ZYTIGA,non-meddra,18,49,12,,6,,0.6666666666666666,
418,ZYTIGA,negated,3,49,3,,0,,1.0,
419,ZYTIGA,discontinuous,1,49,1,,0,,1.0,
420,DUAVEE,all,17,9,8,1.0,9,0.8888888888888888,0.47058823529411764,0.6153846153846153
421,DUAVEE,exact-meddra,14,9,8,,6,,0.5714285714285714,
422,DUAVEE,non-meddra,3,9,0,,3,,0.0,
423,DUAVEE,negated,1,9,0,,1,,0.0,
424,DUAVEE,discontinuous,0,9,0,,0,,,
425,SAPHRIS,all,139,93,96,3.0,43,0.9696969696969697,0.6906474820143885,0.8067226890756303
426,SAPHRIS,exact-meddra,101,93,82,,19,,0.8118811881188119,
427,SAPHRIS,non-meddra,38,93,14,,24,,0.3684210526315789,
428,SAPHRIS,negated,2,93,1,,1,,0.5,
429,SAPHRIS,discontinuous,10,93,3,,7,,0.3,
430,DUREZOL,all,35,40,32,8.0,3,0.8,0.9142857142857143,0.8533333333333333
431,DUREZOL,exact-meddra,26,40,24,,2,,0.9230769230769231,
432,DUREZOL,non-meddra,9,40,8,,1,,0.8888888888888888,
433,DUREZOL,negated,0,40,0,,0,,,
434,DUREZOL,discontinuous,5,40,4,,1,,0.8,
435,ZYDELIG,all,51,42,42,1.0,9,0.9767441860465116,0.8235294117647058,0.8936170212765957
436,ZYDELIG,exact-meddra,46,42,40,,6,,0.8695652173913043,
437,ZYDELIG,non-meddra,5,42,2,,3,,0.4,
438,ZYDELIG,negated,0,42,0,,0,,,
439,ZYDELIG,discontinuous,0,42,0,,0,,,
440,KALBITOR,all,19,14,14,1.0,5,0.9333333333333333,0.7368421052631579,0.8235294117647058
441,KALBITOR,exact-meddra,18,14,13,,5,,0.7222222222222222,
442,KALBITOR,non-meddra,1,14,1,,0,,1.0,
443,KALBITOR,negated,0,14,0,,0,,,
444,KALBITOR,discontinuous,6,14,1,,5,,0.16666666666666666,
445,ADCETRIS,all,75,14,15,1.0,60,0.9375,0.2,0.32967032967032966
446,ADCETRIS,exact-meddra,58,14,6,,52,,0.10344827586206896,
447,ADCETRIS,non-meddra,17,14,9,,8,,0.5294117647058824,
448,ADCETRIS,negated,1,14,0,,1,,0.0,
449,ADCETRIS,discontinuous,2,14,0,,2,,0.0,
450,BESIVANCE,all,7,6,6,0.0,1,1.0,0.8571428571428571,0.923076923076923
451,BESIVANCE,exact-meddra,6,6,6,,0,,1.0,
452,BESIVANCE,non-meddra,1,6,0,,1,,0.0,
453,BESIVANCE,negated,0,6,0,,0,,,
454,BESIVANCE,discontinuous,0,6,0,,0,,,
455,CLEVIPREX,all,16,16,15,1.0,1,0.9375,0.9375,0.9375
456,CLEVIPREX,exact-meddra,13,16,13,,0,,1.0,
457,CLEVIPREX,non-meddra,3,16,2,,1,,0.6666666666666666,
458,CLEVIPREX,negated,0,16,0,,0,,,
459,CLEVIPREX,discontinuous,0,16,0,,0,,,
460,XTANDI,all,68,41,50,0.0,18,1.0,0.7352941176470589,0.8474576271186441
461,XTANDI,exact-meddra,56,41,42,,14,,0.75,
462,XTANDI,non-meddra,12,41,8,,4,,0.6666666666666666,
463,XTANDI,negated,1,41,1,,0,,1.0,
464,XTANDI,discontinuous,1,41,1,,0,,1.0,
465,BOSULIF,all,84,15,17,1.0,67,0.9444444444444444,0.20238095238095238,0.33333333333333337
466,BOSULIF,exact-meddra,67,15,16,,51,,0.23880597014925373,
467,BOSULIF,non-meddra,17,15,1,,16,,0.058823529411764705,
468,BOSULIF,negated,0,15,0,,0,,,
469,BOSULIF,discontinuous,5,15,0,,5,,0.0,
470,CARBAGLU,all,22,11,11,1.0,11,0.9166666666666666,0.5,0.6470588235294118
471,CARBAGLU,exact-meddra,20,11,10,,10,,0.5,
472,CARBAGLU,non-meddra,2,11,1,,1,,0.5,
473,CARBAGLU,negated,0,11,0,,0,,,
474,CARBAGLU,discontinuous,0,11,0,,0,,,
475,SIMPONI,all,54,34,32,5.0,22,0.8648648648648649,0.5925925925925926,0.7032967032967032
476,SIMPONI,exact-meddra,34,34,21,,13,,0.6176470588235294,
477,SIMPONI,non-meddra,20,34,11,,9,,0.55,
478,SIMPONI,negated,0,34,0,,0,,,
479,SIMPONI,discontinuous,2,34,0,,2,,0.0,
480,BENLYSTA,all,26,19,17,2.0,9,0.8947368421052632,0.6538461538461539,0.7555555555555555
481,BENLYSTA,exact-meddra,20,19,13,,7,,0.65,
482,BENLYSTA,non-meddra,6,19,4,,2,,0.6666666666666666,
483,BENLYSTA,negated,0,19,0,,0,,,
484,BENLYSTA,discontinuous,0,19,0,,0,,,
485,TOVIAZ,all,37,33,35,0.0,2,1.0,0.9459459459459459,0.9722222222222222
486,TOVIAZ,exact-meddra,33,33,31,,2,,0.9393939393939394,
487,TOVIAZ,non-meddra,4,33,4,,0,,1.0,
488,TOVIAZ,negated,0,33,0,,0,,,
489,TOVIAZ,discontinuous,0,33,0,,0,,,
490,ENTEREG,all,1,1,1,0.0,0,1.0,1.0,1.0
491,ENTEREG,exact-meddra,1,1,1,,0,,1.0,
492,ENTEREG,non-meddra,0,1,0,,0,,,
493,ENTEREG,negated,0,1,0,,0,,,
494,ENTEREG,discontinuous,0,1,0,,0,,,
495,VIZAMYL,all,8,5,5,0.0,3,1.0,0.625,0.7692307692307693
496,VIZAMYL,exact-meddra,8,5,5,,3,,0.625,
497,VIZAMYL,non-meddra,0,5,0,,0,,,
498,VIZAMYL,negated,0,5,0,,0,,,
499,VIZAMYL,discontinuous,0,5,0,,0,,,
500,AMPYRA,all,18,19,17,1.0,1,0.9444444444444444,0.9444444444444444,0.9444444444444444
501,AMPYRA,exact-meddra,17,19,16,,1,,0.9411764705882353,
502,AMPYRA,non-meddra,1,19,1,,0,,1.0,
503,AMPYRA,negated,0,19,0,,0,,,
504,AMPYRA,discontinuous,0,19,0,,0,,,
