,drug_name,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
421,DUAVEE,exact-meddra,14,17,14,,0,,1.0,
422,DUAVEE,non-meddra,3,17,3,,0,,1.0,
423,DUAVEE,negated,1,17,1,,0,,1.0,
424,DUAVEE,discontinuous,0,17,0,,0,,,
425,SAPHRIS,all,139,73,74,3.0,65,0.961038961038961,0.5323741007194245,0.6851851851851852
426,SAPHRIS,exact-meddra,101,73,59,,42,,0.5841584158415841,
427,SAPHRIS,non-meddra,38,73,15,,23,,0.39473684210526316,
428,SAPHRIS,negated,2,73,1,,1,,0.5,
429,SAPHRIS,discontinuous,10,73,5,,5,,0.5,
430,DUREZOL,all,35,43,34,10.0,1,0.7727272727272727,0.9714285714285714,0.8607594936708862
431,DUREZOL,exact-meddra,26,43,26,,0,,1.0,
432,DUREZOL,non-meddra,9,43,8,,1,,0.8888888888888888,
433,DUREZOL,negated,0,43,0,,0,,,
434,DUREZOL,discontinuous,5,43,5,,0,,1.0,
435,ZYDELIG,all,51,47,48,0.0,3,1.0,0.9411764705882353,0.9696969696969697
436,ZYDELIG,exact-meddra,46,47,44,,2,,0.9565217391304348,
437,ZYDELIG,non-meddra,5,47,4,,1,,0.8,
438,ZYDELIG,negated,0,47,0,,0,,,
439,ZYDELIG,discontinuous,0,47,0,,0,,,
440,KALBITOR,all,19,22,19,4.0,0,0.8260869565217391,1.0,0.9047619047619047
441,KALBITOR,exact-meddra,18,22,18,,0,,1.0,
442,KALBITOR,non-meddra,1,22,1,,0,,1.0,
443,KALBITOR,negated,0,22,0,,0,,,
444,KALBITOR,discontinuous,6,22,6,,0,,1.0,
445,ADCETRIS,all,75,72,69,4.0,6,0.9452054794520548,0.92,0.9324324324324323
446,ADCETRIS,exact-meddra,58,72,58,,0,,1.0,
447,ADCETRIS,non-meddra,17,72,11,,6,,0.6470588235294118,
448,ADCETRIS,negated,1,72,1,,0,,1.0,
449,ADCETRIS,discontinuous,2,72,0,,2,,0.0,
450,BESIVANCE,all,7,6,6,0.0,1,1.0,0.8571428571428571,0.923076923076923
451,BESIVANCE,exact-meddra,6,6,6,,0,,1.0,
452,BESIVANCE,non-meddra,1,6,0,,1,,0.0,
453,BESIVANCE,negated,0,6,0,,0,,,
454,BESIVANCE,discontinuous,0,6,0,,0,,,
455,CLEVIPREX,all,16,15,15,0.0,1,1.0,0.9375,0.967741935483871
456,CLEVIPREX,exact-meddra,13,15,13,,0,,1.0,
457,CLEVIPREX,non-meddra,3,15,2,,1,,0.6666666666666666,
458,CLEVIPREX,negated,0,15,0,,0,,,
459,CLEVIPREX,discontinuous,0,15,0,,0,,,
460,XTANDI,all,68,50,55,0.0,13,1.0,0.8088235294117647,0.8943089430894309
461,XTANDI,exact-meddra,56,50,45,,11,,0.8035714285714286,
462,XTANDI,non-meddra,12,50,10,,2,,0.8333333333333334,
463,XTANDI,negated,1,50,1,,0,,1.0,
464,XTANDI,discontinuous,1,50,1,,0,,1.0,
465,BOSULIF,all,84,73,72,5.0,12,0.935064935064935,0.8571428571428571,0.8944099378881988
466,BOSULIF,exact-meddra,67,73,63,,4,,0.9402985074626866,
467,BOSULIF,non-meddra,17,73,9,,8,,0.5294117647058824,
468,BOSULIF,negated,0,73,0,,0,,,
469,BOSULIF,discontinuous,5,73,3,,2,,0.6,
470,CARBAGLU,all,22,20,21,0.0,1,1.0,0.9545454545454546,0.9767441860465117
471,CARBAGLU,exact-meddra,20,20,20,,0,,1.0,
472,CARBAGLU,non-meddra,2,20,1,,1,,0.5,
473,CARBAGLU,negated,0,20,0,,0,,,
474,CARBAGLU,discontinuous,0,20,0,,0,,,
475,SIMPONI,all,54,39,36,6.0,18,0.8571428571428571,0.6666666666666666,0.75
476,SIMPONI,exact-meddra,34,39,26,,8,,0.7647058823529411,
477,SIMPONI,non-meddra,20,39,10,,10,,0.5,
478,SIMPONI,negated,0,39,0,,0,,,
479,SIMPONI,discontinuous,2,39,0,,2,,0.0,
480,BENLYSTA,all,26,21,20,1.0,6,0.9523809523809523,0.7692307692307693,0.8510638297872339
481,BENLYSTA,exact-meddra,20,21,14,,6,,0.7,
482,BENLYSTA,non-meddra,6,21,6,,0,,1.0,
483,BENLYSTA,negated,0,21,0,,0,,,
484,BENLYSTA,discontinuous,0,21,0,,0,,,
485,TOVIAZ,all,37,35,37,0.0,0,1.0,1.0,1.0
486,TOVIAZ,exact-meddra,33,35,33,,0,,1.0,
487,TOVIAZ,non-meddra,4,35,4,,0,,1.0,
488,TOVIAZ,negated,0,35,0,,0,,,
489,TOVIAZ,discontinuous,0,35,0,,0,,,
490,ENTEREG,all,1,1,1,0.0,0,1.0,1.0,1.0
491,ENTEREG,exact-meddra,1,1,1,,0,,1.0,
492,ENTEREG,non-meddra,0,1,0,,0,,,
493,ENTEREG,negated,0,1,0,,0,,,
494,ENTEREG,discontinuous,0,1,0,,0,,,
495,VIZAMYL,all,8,9,8,1.0,0,0.8888888888888888,1.0,0.9411764705882353
496,VIZAMYL,exact-meddra,8,9,8,,0,,1.0,
497,VIZAMYL,non-meddra,0,9,0,,0,,,
498,VIZAMYL,negated,0,9,0,,0,,,
499,VIZAMYL,discontinuous,0,9,0,,0,,,
500,AMPYRA,all,18,21,18,3.0,0,0.8571428571428571,1.0,0.923076923076923
501,AMPYRA,exact-meddra,17,21,17,,0,,1.0,
502,AMPYRA,non-meddra,1,21,1,,0,,1.0,
503,AMPYRA,negated,0,21,0,,0,,,
504,AMPYRA,discontinuous,0,21,0,,0,,,
